generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9809707406447262,0.006813421871533593,0.00964230059551815,0.0,5000,3155,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5011089727707531,0.4962963697416678,0.5045139263238734,0.49888344598242956,0.080499330907017,0.08330562269647711,0.08487497304926879,0.08378253381108416
1,0.9202074803781422,0.30126730507629756,0.019481497125749658,0.0,5000,3177,1.0,7,0,1.0,1.0,1.0,1.0,0.31259867793949125,-0.01523451840440831,0.009212978634161754,0.006236172136125042,0.49772265787608067,0.5031130110409071,0.5040605293858371,0.4982650453270943,0.07828434670312485,0.0833654140444761,0.08485158940884278,0.08345730278848432
2,0.7905417395716963,0.6054755972185938,0.02861467014305031,0.0,5000,3146,1.0,7,0,1.0,1.0,1.0,1.0,0.6288800784478232,-0.018727961706201668,0.020167363271111703,0.03171322648127847,0.4969102089095465,0.5073348035020495,0.4963725495042054,0.5035444791746994,0.0795194627229042,0.08470148004308069,0.08343284947695816,0.0842592779203509
3,0.6629832072159819,0.8377960350543208,0.03459440584181002,0.0,5000,3177,1.0,9,0,1.0,1.0,1.0,1.0,0.940423579206771,0.012723994658021376,0.0191780409631372,0.039716297240588644,0.5019590216918502,0.5049943509406294,0.5005468855300601,0.5094799327178137,0.07743160618969532,0.08714939228207018,0.08212068293670838,0.08360993704953028
4,0.5969873458869258,0.9546663313277007,0.0333255403991458,0.0,5000,3184,1.0,6,0,1.0,1.0,1.0,1.0,1.2416064830923537,0.009414768206319781,0.007684842457374335,0.06016033366819028,0.5092765293632653,0.49645459827066196,0.499498782815787,0.5098348872542532,0.0765697275196622,0.08397749576424927,0.08058142270574349,0.08216406501429539
5,0.5645437644735212,1.0066942706403712,0.03501622318872226,0.0,5000,3155,1.0,7,0,1.0,1.0,1.0,1.0,1.549269388671204,-0.0003327149263960671,-0.0048016312062542765,0.06761620058043283,0.5032119503466821,0.48650063196027005,0.5126370402001761,0.5300928499869063,0.0778672767503086,0.07903177280251808,0.07523582388463877,0.08160217392705148
6,0.5630656557161065,1.0051618662060111,0.03667613641615681,0.0,5000,3208,1.0,6,0,1.0,1.0,1.0,1.0,1.845193175178896,0.001504756375716224,-0.020325196967537137,0.06539527240246125,0.5485492589088048,0.5133176905170043,0.5410939143572111,0.5063404081484026,0.08601562039098094,0.07650641598491732,0.0571633079030192,0.0683095719431661
7,0.5468196006790624,1.0362655384812869,0.03469845734917312,0.0,5000,3107,1.0,7,0,1.0,1.0,1.0,1.0,2.154529248707098,-0.01585068562007404,-0.0022347710860411915,0.05570533390983263,0.6729990162064338,0.6272860565543411,0.6109696155710503,0.5160738966898378,0.06791488645601834,0.07742453954401048,0.03664077682997999,0.04794074388333871
8,0.5397834853109233,1.0639233379179471,0.026581051012799777,0.0,5000,3156,1.0,7,0,1.0,1.0,1.0,1.0,2.4945644314670075,0.005022427332849969,0.006916138528663105,0.04980225583865931,0.8357489646264196,0.8217990168344708,0.6349701944881331,0.3501781067469326,0.009674837532872411,0.02153273916768348,0.011581527412995944,0.019866023023218608
9,0.5368171749964856,1.0932775992231554,0.013069056800274613,0.0,5000,3193,1.0,6,0,1.0,1.0,1.0,1.0,2.812819344546715,-0.010733956170144839,0.0012724690101275533,0.047621643974903774,0.8624718039045925,0.8893369758245809,0.6081881537721029,0.2783999394630632,0.0010926647017897668,0.00474500842661386,0.0016242488312321725,0.0035187362188899714
