generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,weights_variance_mean,weights_variance_std,lambdas_variance_mean,lambdas_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,mean_weight_0_mean,mean_weight_0_std,mean_weight_1_mean,mean_weight_1_std,mean_weight_2_mean,mean_weight_2_std,mean_weight_3_mean,mean_weight_3_std,alpha_0_mean,alpha_0_std,alpha_1_mean,alpha_1_std,alpha_2_mean,alpha_2_std,alpha_3_mean,alpha_3_std,mean_lambda_0_mean,mean_lambda_0_std,mean_lambda_1_mean,mean_lambda_1_std,mean_lambda_2_mean,mean_lambda_2_std,mean_lambda_3_mean,mean_lambda_3_std,lambda_variance_0_mean,lambda_variance_0_std,lambda_variance_1_mean,lambda_variance_1_std,lambda_variance_2_mean,lambda_variance_2_std,lambda_variance_3_mean,lambda_variance_3_std,extinct_count
10,0.524344891235369,0.005650211818669032,1.1065754887108434,0.01234273003401967,0.017085772438322166,0.005135500587669307,0.0,0.0,0.03125821224378675,0.025880312563545043,5000.0,0.0,3164.225,23.210436768833112,1.0,0.0,6.275,0.6319612329882268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0985217462304115,0.029778656245924018,0.003886621500132655,0.026789795284838935,0.0013929948743790764,0.029689519404725685,-0.004508700814392337,0.02896057046720263,0.4703114658318836,0.20512212621431997,0.48356397776071447,0.2592187002285315,0.48840009519176564,0.20979894666035365,0.5142357873425978,0.23833969816931552,0.03358232970177012,0.03488641068534658,0.022566398741542835,0.029473347435655228,0.03575468026466931,0.04260933999168144,0.03312944026716473,0.040119455334233674,0
11,0.5240114657624996,0.005119928977179919,1.1079180485154692,0.013308433191300076,0.016635244894730873,0.00479692615239438,0.0,0.0,0.025023378620535885,0.022289139455431876,5000.0,0.0,3156.5,23.683327468917874,1.0,0.0,6.575,0.6666145812986692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.408968572338213,0.031240499396023316,0.00639184315409484,0.029263355140965862,0.0014769461115825568,0.030848888685282606,-0.005672469767589452,0.03378225119521313,0.4738358759085891,0.2237720068592584,0.4913255909911447,0.2681205401797803,0.5017825781033544,0.22486154037906794,0.5041232163405077,0.24126158063071973,0.0277698311472994,0.03210734646434544,0.01605593176606524,0.019855282473404515,0.028366395571895287,0.03652035465375784,0.027901355996883627,0.03645705068179787,0
12,0.523179618143418,0.006020182737462411,1.1124787182792335,0.01207454565222265,0.01487223521810625,0.00396627316967185,0.0,0.0,0.018458085400578406,0.020397048236046596,5000.0,0.0,3159.175,22.41304028908171,1.0,0.0,6.475,0.7066647012551285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.720149061255223,0.032854891344277895,0.006178441814996809,0.02796199565891388,0.0005799621789655547,0.031333743006161714,-0.005234515357425091,0.036000447951966684,0.4632714483171901,0.23471369232740574,0.477946017405094,0.2760001508346533,0.4970815747324531,0.24102007064092837,0.5198154983743414,0.26481803388538794,0.020373308073437457,0.028726705384086226,0.010244016072454306,0.015778563144040473,0.02274816683380883,0.03273076262715973,0.020466850622613032,0.035772237026289615,0
13,0.520707760059486,0.005270337839369805,1.1179098427906051,0.013559584427828675,0.014137894829829339,0.004869426332849384,0.0,0.0,0.016365265009709272,0.020292739094323126,5000.0,0.0,3161.15,22.120748179028666,1.0,0.0,6.325,0.6077622890571609,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.032616127621795,0.034299267965967245,0.005467872453840375,0.025971945414636995,0.0022591310403560364,0.03208925761455324,-0.006870705248337347,0.03877581714526509,0.4789929440955204,0.24506850916447084,0.488734810825776,0.27227764414479505,0.4874775788910406,0.252546216020764,0.5209124124197861,0.26090461863623304,0.016435821817463107,0.024779820593777972,0.008617758902201535,0.01779064749068636,0.019957542214289706,0.03220592946714858,0.02044993710488274,0.038881589145327876,0
14,0.5222467028503719,0.004588746366804606,1.114226607917909,0.010934750085163581,0.014782443453478544,0.004754149517308559,0.0,0.0,0.010759185978096077,0.016010679496350457,5000.0,0.0,3166.325,19.278728562848745,1.0,0.0,6.375,0.8856494791959176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.340957895415847,0.03515574538782457,0.005604494807411436,0.027292927375086283,0.0050814826812587335,0.034556442060376946,-0.007497362217071634,0.03933179157842351,0.48119499571890395,0.25542276974100325,0.4904731336577058,0.2719384922276164,0.49376450033384633,0.265745340365869,0.522423731666296,0.27449810088669574,0.011350754953885166,0.01933966877562455,0.0066215150948593215,0.014777507861163192,0.011884541203878671,0.025717290820682158,0.01317993265976115,0.024344390993090707,0
15,0.5218494990652267,0.003856784313136462,1.1177307268093877,0.008145134990762706,0.013179311709002575,0.003224202995434539,0.0,0.0,0.0073418589243546255,0.013476899983018138,5000.0,0.0,3163.025,22.544941228577198,1.0,0.0,6.5,0.6708203932499369,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.651788352282561,0.03859347832958778,0.0069542137584800105,0.02522765774121424,0.0020543300415194507,0.03673853774013885,-0.006873259552397639,0.041479955191335904,0.4828341274217875,0.2632759556816135,0.4896310572808423,0.2746339478261702,0.49693619387467053,0.2751308616616413,0.5164195406024552,0.2749399455654492,0.00828377244429227,0.01974616797449549,0.0038844819113954903,0.007810025262540469,0.0070258465667859035,0.01582951894946068,0.010173334774944838,0.023059217296332077,0
16,0.5208626647397958,0.004170726003267434,1.120355650561384,0.009178137079505226,0.012651154928094713,0.0036201243220063584,0.0,0.0,0.005824883290802765,0.01095202189977035,5000.0,0.0,3163.775,19.553116759227926,1.0,0.0,6.425,0.8027297179001162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.96242123742981,0.040567055485036,0.006188733110840138,0.02769138314509123,0.005367751356278784,0.038678346824132244,-0.005934655247306213,0.04294949595278594,0.48904556157483875,0.2639360140304625,0.4865848155392392,0.2724211185115539,0.49760639225882664,0.2710122168016303,0.5208010239362629,0.27145946801602766,0.0063083855789862146,0.017083393877707884,0.003422903288893743,0.00861412072794583,0.005586415713432389,0.013314425667566153,0.007981828581898713,0.01603438815259909,0
17,0.5215903458383944,0.005129147229101763,1.1197036566707073,0.01071497197962389,0.012322537510590242,0.0035032783605108524,0.0,0.0,0.00408932204566622,0.008595647880108581,5000.0,0.0,3160.55,23.848427621124205,1.0,0.0,6.275,0.5910795208768445,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.26895280114325,0.0422847270959458,0.00781591421843418,0.03045409888804992,0.0017927240951487616,0.04076847157639611,-0.0071270094275499045,0.046714292978815464,0.49273962259936355,0.2703722502601299,0.48289706419436706,0.2673367515720393,0.49201459830710126,0.2730673602206456,0.5232754910682049,0.2790511252536308,0.0037599889745217594,0.010119333427233151,0.0046498662411032735,0.014014412749523737,0.0030969344222337896,0.007298235121178363,0.004850498544806058,0.01152039028936026,0
18,0.5208230450560372,0.004716380322267523,1.1207462491248312,0.00827231635080199,0.012447773623953492,0.003348031296825623,0.0,0.0,0.002527544542526204,0.006222810087917583,5000.0,0.0,3159.475,25.505869422546645,1.0,0.0,6.275,0.6703543838895961,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.577799794773997,0.04031422684241618,0.00852338761905681,0.031987313115564,0.0029909636428581583,0.038843321755409464,-0.006993509393193492,0.04609380608812328,0.48871350305497574,0.2764901748472455,0.48412308751896893,0.26924649005908485,0.4870836226936707,0.2755513385840417,0.5207058922651358,0.28060598014312643,0.0023893897976890355,0.007449545488420285,0.003477309410091875,0.011551430936312805,0.0018252792965632206,0.0045584401697536725,0.0024181996657606846,0.007569374384433488,0
19,0.5206137927554003,0.005349685623577704,1.12062182175072,0.011564899648916792,0.012735470371096218,0.00381671339958074,0.0,0.0,0.0014384485344869206,0.0038344274455307794,5000.0,0.0,3153.45,30.449096866738095,1.0,0.0,6.4,0.7681145747868608,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.886177883922651,0.04124071651400553,0.0074015594932357875,0.030005951747162578,0.0021121543447776554,0.040766077021036594,-0.004969636205874069,0.04579202780977923,0.4867234087173512,0.27853177927613954,0.48140932094861333,0.27150237945099864,0.4875173369641054,0.2771756440341172,0.5202960392676967,0.28405551869235723,0.001424422647374998,0.004556519564166323,0.0019516332955787738,0.006613446965733961,0.0013799947453781599,0.0035978687442994443,0.0009977434496157504,0.0037503191456955656,0
