generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9807404146602654,0.005746536229249459,0.009764588451003805,0.0,5000,3174,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48264858156439705,0.493818621208973,0.5032959310452385,0.504346606935812,0.08468995516195868,0.08158663217581166,0.08256527892897245,0.0827880663920821
1,0.9141302119317984,0.3196475461853533,0.020096235759118553,0.0,5000,3176,1.0,6,0,1.0,1.0,1.0,1.0,0.32850387380338913,0.01344131899046811,0.0012838465397983537,0.00512296438649796,0.4729416733342811,0.4958460521980027,0.5019720029262946,0.5092636977387212,0.08303354013857447,0.08057044008639963,0.08110553704017519,0.08300795278064217
2,0.7862787791328619,0.613030054064596,0.029252742454723826,0.0,5000,3164,1.0,8,0,1.0,1.0,1.0,1.0,0.6450531484736062,0.012744996823133693,-0.009971441555683023,0.002401416086981908,0.4646392485610715,0.49543751285336946,0.4958496189285752,0.5156341431351653,0.08225562889616486,0.07866337180467287,0.08061453754068486,0.08252858593194795
3,0.6624029492702636,0.8397052013437959,0.0343745226845334,0.0,5000,3158,1.0,7,0,1.0,1.0,1.0,1.0,0.9459703600712142,0.016307546479405466,-0.008350942976136005,0.004538782628757384,0.45967042506399486,0.5009714128786531,0.49915393451213724,0.5208648950867268,0.08042502570722217,0.08131857713399279,0.07887763772635523,0.08301818018369382
4,0.5979179289126004,0.9539932781018631,0.03349058718470596,0.0,5000,3131,1.0,6,0,1.0,1.0,1.0,1.0,1.252388436861061,0.0119523552490092,-0.006801706587340524,-0.0033060933601513345,0.45812358668859526,0.4830718447215118,0.48918055272075517,0.5270127209474368,0.08019017885036187,0.08429247166045375,0.08304833274364583,0.08532577982008958
5,0.5808434261099475,0.9791350684925042,0.034961688879683206,0.0,5000,3137,1.0,7,0,1.0,1.0,1.0,1.0,1.5589897628221374,0.015489875349442652,-0.01745316364437901,-0.009048752583044106,0.4655414416579333,0.4874838091096022,0.48466161400468943,0.5109258942933161,0.08259038433027201,0.08511115281537128,0.08483730080948972,0.08333465723754374
6,0.5557880890824235,1.0239573478258361,0.03308607872491194,0.0,5000,3159,1.0,6,0,1.0,1.0,1.0,1.0,1.8738142235248736,0.02722635584054108,-0.027729533610975854,-0.007081788374688923,0.43342148958066457,0.5050666643934982,0.4798122174010534,0.5063628953651145,0.07798249364791492,0.07655304320607823,0.08226354574767353,0.08851794259538395
7,0.5374924368922586,1.0568620835688978,0.032059724681977396,0.0,5000,3166,1.0,7,0,1.0,1.0,1.0,1.0,2.1522127158733952,0.007746770945139678,-0.0321579187745115,-0.014837646066823286,0.40665530553646156,0.49328187605733176,0.5024380258588815,0.4772746340313519,0.07470860277982756,0.08077915276584628,0.08153937612776666,0.08570443488270973
8,0.5248826899059633,1.0790633680641166,0.03169713738249085,0.0,5000,3169,1.0,6,0,1.0,1.0,1.0,1.0,2.481308793543302,0.0062736400547164905,-0.03557071228979465,-0.021318389493098278,0.3805285269800093,0.5873795158991705,0.46426581604932554,0.3209798606952706,0.06195423936200576,0.07769316895295768,0.11015135898720912,0.06241264463724774
9,0.5270161443007797,1.110697182054416,0.01208111874649154,0.0,5000,3127,1.0,6,0,1.0,1.0,1.0,1.0,2.811944964450136,0.0017542068582765804,-0.02710071394905289,-0.039966867270017796,0.33118909043281425,0.5165556801301805,0.25577789214985913,0.16855794826743767,0.05896442211642427,0.05674370459508731,0.09749070858560138,0.01215267079154873
10,0.5256592446336333,1.1122935698687837,0.012575024766219207,0.0,5000,3125,1.0,6,0,1.0,1.0,1.0,1.0,3.1314204629870357,0.020694083439499633,-0.04155729133018489,-0.04984734743579646,0.2770129175929977,0.5783297925127475,0.24641220791112373,0.15848289611689387,0.03182034549746801,0.041497599870942994,0.10191643508071944,0.0053749007369168576
11,0.5227581689363722,1.1110048924913545,0.01600217647722358,0.0,5000,3155,1.0,6,0,1.0,1.0,1.0,1.0,3.442090445365369,0.006803356107452916,-0.027875466833858616,-0.05749401030071478,0.3080078128858643,0.601354606919266,0.2938749124922791,0.15892503045310516,0.041726859389161125,0.04842607305608797,0.12853700875870708,0.004213224429301506
12,0.5277498255555042,1.0991421384726499,0.017928936057871,0.0,5000,3161,1.0,7,0,1.0,1.0,1.0,1.0,3.762311737661348,0.002286227304020393,-0.033299641205454235,-0.05795431040521569,0.23506520730862948,0.5227744213799699,0.16585205455964513,0.13574677631892507,0.022502900057106173,0.02611572253679682,0.06931879139909301,0.002272152029619522
