generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9799051464061126,0.005381626480626724,0.010193399818363568,0.0,5000,3179,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.482398112956597,0.490872053067105,0.5114113777399081,0.5004338852719636,0.08518822490705712,0.08516690415508518,0.0830441805059658,0.0842350728806079
1,0.919316201427741,0.30104586244020065,0.02008915475183558,0.0,5000,3152,1.0,6,0,1.0,1.0,1.0,1.0,0.31152728276580893,-0.002212579672836983,0.001707839251328423,-0.005035532196030452,0.4768190719287455,0.49440818506321865,0.5093994548546104,0.5007748637850623,0.08441926556086685,0.08687573837596942,0.08413357674510893,0.08304844400870268
2,0.8008687180157793,0.5841419924513318,0.028511673577120995,0.0,5000,3169,1.0,6,0,1.0,1.0,1.0,1.0,0.6110077661322793,-0.004442103741502894,0.01628950035783337,-0.00899180290617326,0.4748631928103916,0.4894010143077112,0.5111716096647153,0.5022916765013999,0.08275785084657511,0.08731276869489904,0.08575547585719874,0.08018200438775863
3,0.6734690810477659,0.8211796386882206,0.03374909056916123,0.0,5000,3166,1.0,6,0,1.0,1.0,1.0,1.0,0.9113632437722701,0.002399229454583501,0.020627498246759794,0.0016212035401964014,0.4709886611571665,0.484379505473973,0.5167110380497832,0.504099776135565,0.08503744499345763,0.08739270094667465,0.08427966428387554,0.07866708774989953
4,0.6051317658123132,0.9399045434726394,0.03412834955662821,0.0,5000,3155,1.0,6,0,1.0,1.0,1.0,1.0,1.2088784581160126,-0.003487968573562969,0.02904044001868663,-0.004645077626585482,0.47476592956786906,0.4808483001622254,0.5162283679532458,0.5083803498247171,0.08098542559845723,0.08778681550441146,0.0841071614252756,0.07520033435694402
5,0.5745213588438731,0.9883773268938334,0.03547479728596313,0.0,5000,3198,1.0,6,0,1.0,1.0,1.0,1.0,1.5190375249075023,0.02259362296233694,0.03251090381188063,-0.005308678673824378,0.49558161967906134,0.469479354648907,0.5257601496873597,0.5228102118428978,0.08042254471810292,0.09047073020999524,0.0845390162825121,0.06527993794397437
6,0.5497940533050636,1.0302676510944733,0.035276472263360614,0.0,5000,3155,1.0,7,0,1.0,1.0,1.0,1.0,1.826827636000711,0.02113398696999703,0.046515747852234626,0.003226094918542096,0.4836654590622275,0.4065980329699453,0.5692773499595918,0.5491167091499058,0.08733034575815538,0.07068838823701752,0.08048155662328126,0.0602429000502784
7,0.5406018695822912,1.055634692383353,0.02986758518766413,0.0,5000,3171,1.0,8,0,1.0,1.0,1.0,1.0,2.1501353099321934,0.03193436237442074,0.04571861813767723,0.008260568271306695,0.5761822471026756,0.4199374687783408,0.5297581276105103,0.5305838452024679,0.10518384524249612,0.05021044229670096,0.09739405789690023,0.05953358700840766
8,0.530020227656481,1.0773965678256345,0.027851121669888415,0.0,5000,3187,1.0,6,0,1.0,1.0,1.0,1.0,2.463402584021479,0.02456253053610879,0.0535671669987328,0.0006378765627645727,0.5695291214853857,0.35115930823580555,0.47761931784625405,0.5346767403389328,0.11782391005848167,0.028961176347269798,0.0854002908715081,0.04866709114785564
9,0.5227604664947767,1.0955073893165261,0.024775679951224205,0.0,5000,3128,1.0,8,0,1.0,1.0,1.0,1.0,2.7776367924159704,0.010256053274350559,0.07332043389220796,-0.0030582049179050607,0.48029659631197646,0.31285779785365797,0.5391315350246813,0.4978360233515389,0.12089280449612645,0.021571368029570676,0.06773830124061929,0.037440802805748345
