generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9802066938510782,0.0062355551105497484,0.010038752677674994,0.0,5000,3194,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5097950080315989,0.505727631551415,0.49569539277019803,0.49778408986294664,0.07786562159919413,0.08624451061001073,0.08491164489268169,0.08249818692969581
1,0.9196652181405905,0.30222665264546456,0.019652862615005293,0.0,5000,3169,1.0,6,0,1.0,1.0,1.0,1.0,0.3052203975360531,-0.010002578344988248,0.0014647291624330652,0.015783057733199383,0.5139507520135654,0.5125900203417206,0.49031642821369176,0.4950569223632545,0.0787489532661213,0.08627191989697669,0.08818442258955342,0.0809892127388118
2,0.7931419480725754,0.5989359815804411,0.028961400652522055,0.0,5000,3180,1.0,6,0,1.0,1.0,1.0,1.0,0.6241805006162429,-0.009158848748347102,-0.005523382012864272,0.025559815030253407,0.5067987960160223,0.5114206970563003,0.49171165369124803,0.5042423216564255,0.07687121391594892,0.08830557865700366,0.0886115349947796,0.0799683872232046
3,0.666607060754045,0.8293656645678412,0.03524363973793147,0.0,5000,3136,1.0,7,0,1.0,1.0,1.0,1.0,0.92257557275446,-0.014450747713836302,-0.006903714901229846,0.009691871814826072,0.504515727461413,0.520593350645373,0.4927345239921132,0.5062022827843624,0.07572319642230943,0.09103647458820605,0.08993257370178903,0.08240499391423683
4,0.5935706316283565,0.9586373995332931,0.03449678280516159,0.0,5000,3162,1.0,6,0,1.0,1.0,1.0,1.0,1.2410450178547847,-0.007106230375542528,0.0026688787595669314,0.01572728835978602,0.4959579580464976,0.5319269339327845,0.5075034295533664,0.5164656811780198,0.07485414908832029,0.0918664564459279,0.0913742143700984,0.08677740816534789
5,0.5780337457482349,0.9757676441912861,0.03928308723326197,0.0,5000,3149,1.0,6,0,1.0,1.0,1.0,1.0,1.5396841967439339,-0.00768120391056412,-0.0021613635425620113,-0.0020182008321301403,0.4830023437932772,0.5114738856021149,0.5203283618144711,0.5652887884819222,0.06439418138141247,0.10217186871405266,0.09324014143799735,0.10363839867052832
6,0.5680827086106242,0.9943075378484517,0.038077684597481634,0.0,5000,3135,1.0,6,0,1.0,1.0,1.0,1.0,1.8573563612396362,-0.0021019348710805096,0.0011718998063091845,-0.001325717068172049,0.4335199031742895,0.2907989090117544,0.6811321779204793,0.8253627157291192,0.03257059980849966,0.07127642215892599,0.06776468978969981,0.08148688217237358
7,0.5590031560885714,1.021930419126781,0.03166735040457964,0.0,5000,3198,1.0,6,0,1.0,1.0,1.0,1.0,2.1677585224461033,-0.0028211292010442883,0.005442253844341233,-0.0058953130931109505,0.4081225564491769,0.20503334990065497,0.7715924015107996,0.9432303403220295,0.01952387806148107,0.027128564314493134,0.027558783326216696,0.026542433963641143
8,0.5381699626202994,1.066057897081273,0.026512061030093945,0.0,5000,3171,1.0,6,0,1.0,1.0,1.0,1.0,2.4862551966527606,-0.012586937925310456,0.0016848059690610776,-0.0259134853061688,0.3817841872863511,0.18219164270928342,0.8156505378124526,0.9760889069900449,0.010413182009826737,0.008787212123738168,0.005832371574222161,0.008241773309779776
9,0.5302121011244484,1.0864666775674594,0.022865598838119113,0.0,5000,3203,1.0,8,0,1.0,1.0,1.0,1.0,2.7780891281453437,-0.026326645376246106,0.0052507736873147245,-0.02299813572497626,0.3735323266787696,0.1756662985041463,0.8302195942205932,0.9844616965784715,0.003926061767913189,0.0006736581868486938,0.0006438692103371692,0.003591562579030371
10,0.5239114114028949,1.1019939652180681,0.020089902721712724,0.0,5000,3171,1.0,6,0,1.0,1.0,1.0,1.0,3.0784019218121297,-0.04187583417751896,-0.009330970727524854,-0.03137483942467824,0.36953149936648544,0.17770203100634616,0.8298949446150545,0.9906846794064168,0.002380397816046641,0.00041560072066986793,0.00021451810858821193,4.0201607736131256e-08
11,0.5234709842578325,1.1128101341109353,0.014401204618216616,0.0,5000,3145,1.0,6,0,1.0,1.0,1.0,1.0,3.372736616147578,-0.044917309797215206,-0.009802155043381184,-0.03323264237025831,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
12,0.5179522625561249,1.1188239638389421,0.016189147979202314,0.0,5000,3195,1.0,8,0,1.0,1.0,1.0,1.0,3.6854698593737307,-0.0486594912985742,0.002634943404382849,-0.04020935831615951,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
13,0.5251491832562339,1.1107012269624408,0.013994057708607736,0.0,5000,3171,1.0,6,0,1.0,1.0,1.0,1.0,3.989147857336807,-0.04416678751935431,-1.921782922540815e-06,-0.044817787293377695,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
14,0.5169000336800287,1.1101088169986248,0.02202522746066584,0.0,5000,3168,1.0,6,0,1.0,1.0,1.0,1.0,4.3148675843322195,-0.04712512248937612,0.008356117010609196,-0.03998975404577919,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
15,0.5242657814222336,1.116032945228235,0.011745062847949345,0.0,5000,3135,1.0,6,0,1.0,1.0,1.0,1.0,4.64384554652673,-0.030025695307275495,0.0058699785501221385,-0.057836838580482636,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
16,0.5157498620811545,1.124622938463638,0.014944606036756264,0.0,5000,3163,1.0,6,0,1.0,1.0,1.0,1.0,4.948919994936458,-0.03332887873970419,0.010251066083772482,-0.05146262169195522,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
17,0.5219910284535713,1.1135874313020235,0.015367784583944883,0.0,5000,3168,1.0,6,0,1.0,1.0,1.0,1.0,5.2446366172937156,-0.040464118178485456,-0.007226493750573576,-0.057415510106988345,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
18,0.5212944219489355,1.1132008170410734,0.01625209849701586,0.0,5000,3131,1.0,6,0,1.0,1.0,1.0,1.0,5.557907869913285,-0.035975252044082445,0.0091878766983346,-0.06295309848683353,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
19,0.5270490253031671,1.1024666746045473,0.01678077692753656,0.0,5000,3154,1.0,7,0,1.0,1.0,1.0,1.0,5.871377673622758,-0.04178197609572994,0.030316886290515856,-0.043056107203889006,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
20,0.5199805595297151,1.0994653820319218,0.02510211634218525,0.0,5000,3178,1.0,7,0,1.0,1.0,1.0,1.0,6.168300479776002,-0.050147347220153494,0.03530728720263858,-0.03545068724849669,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
21,0.5116448656201757,1.1290193832696942,0.01645278622818377,0.0,5000,3183,1.0,6,0,1.0,1.0,1.0,1.0,6.49865827387635,-0.05421049898970868,0.02506951420020654,-0.03285881817658797,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
22,0.5210164146373026,1.117586873669155,0.01396928056761506,0.0,5000,3185,1.0,5,0,1.0,1.0,1.0,1.0,6.801676170667278,-0.055355812943600806,0.02871914864288336,-0.028032260923201806,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
23,0.5224889176010972,1.1150894754386589,0.014005756651140493,0.0,5000,3137,1.0,7,0,1.0,1.0,1.0,1.0,7.123004025856412,-0.050553390712464494,0.02765999178228454,-0.035230558694410996,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
24,0.5166830491562483,1.120822094970076,0.016372993853326485,0.0,5000,3149,1.0,6,0,1.0,1.0,1.0,1.0,7.438166833635778,-0.03636392667601025,0.018681056252181104,-0.02930841814607404,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
25,0.5193435055069405,1.1249190122873167,0.011524601585207708,0.0,5000,3141,1.0,7,0,1.0,1.0,1.0,1.0,7.74415482564481,-0.04032769114393323,0.010652785585800949,-0.025743432528786,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
26,0.5217564564405982,1.1207001234733844,0.011640478539995749,0.0,5000,3164,1.0,6,0,1.0,1.0,1.0,1.0,8.054236169328675,-0.06153419500741933,0.013778089408513983,-0.016302683037689544,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
27,0.5101719876281038,1.1306570995960004,0.016971843622729774,0.0,5000,3137,1.0,6,0,1.0,1.0,1.0,1.0,8.3723313944331,-0.0579645603179553,0.024688390372466652,-0.020692055390336247,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
28,0.5162900545208647,1.1278785954880415,0.0127679534204127,0.0,5000,3179,1.0,6,0,1.0,1.0,1.0,1.0,8.670194465701018,-0.05216782584517555,0.022258368758842476,-0.014002123569904368,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
29,0.5126450125134897,1.124754455259579,0.017910230921101934,0.0,5000,3164,1.0,7,0,1.0,1.0,1.0,1.0,8.985112994921343,-0.056207389440619836,0.013022697257632913,-0.009119349621192274,0.36221393275332353,0.18075962670673065,0.8320916605104056,0.9907147514972057,1.587859905669278e-28,2.2002594056657537e-29,1.124157604819052e-26,2.0830858278492343e-30
