generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9803980057495061,0.004132485461425653,0.009943133138449918,0.0,5000,3174,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4958410809223966,0.5049116281567172,0.49110814382770485,0.4990847866570504,0.08276199934647721,0.08589721857345321,0.08523597086106666,0.08187348326556532
1,0.9228377182980047,0.29196762258078357,0.0194339688501564,0.0,5000,3187,1.0,6,0,1.0,1.0,1.0,1.0,0.2986242726357516,0.01428544581419643,-0.01695370255677183,-0.010515823393638974,0.5019223279959365,0.5101648684092703,0.4918881570081099,0.5009384236523571,0.08330103699963955,0.08534528677347776,0.08637699615547512,0.08110748088263031
2,0.8073165486248222,0.5714595552020969,0.027975377942426265,0.0,5000,3162,1.0,8,0,1.0,1.0,1.0,1.0,0.5918718762192898,0.023336891058946888,-0.0022180617143271186,-0.010284077131420441,0.5030275356887209,0.5117441116045482,0.4887231978579034,0.5045764003688453,0.08122995272336768,0.08501665324340921,0.08766572300814378,0.0804222410023082
3,0.6735403362204843,0.8228142612743724,0.03304072659812064,0.0,5000,3150,1.0,6,0,1.0,1.0,1.0,1.0,0.9108563641551592,0.015799949637854728,-0.00939424488688571,0.004714430010364316,0.5094996210213493,0.5168088955477016,0.49530916374965617,0.5022992768226769,0.08114456769631573,0.08072964182618828,0.08796664518856022,0.08267793287929225
4,0.5993002265018267,0.9509062531793654,0.03351714881528475,0.0,5000,3200,1.0,6,0,1.0,1.0,1.0,1.0,1.2210513032630594,0.0061416497591257595,-0.01811771535267418,-0.0012703424393822318,0.5340134193979887,0.5283051334871816,0.47766018622078943,0.49621722191649603,0.0785927993783546,0.07842502151585266,0.08680665544694192,0.08561581964257381
5,0.5678457521542823,1.0039876838710617,0.033338269624434196,0.0,5000,3166,1.0,6,0,1.0,1.0,1.0,1.0,1.5256419231513711,0.0047931047182919705,-0.005177437381862285,-0.009774784233662633,0.5758781394558212,0.539584467540118,0.45601967031214974,0.49329470180787877,0.07607869611884888,0.08255547078496582,0.09067651812507063,0.0912265262729145
6,0.5490545471536907,1.0381332138565516,0.031856684573491,0.0,5000,3150,1.0,7,0,1.0,1.0,1.0,1.0,1.8543162692176316,0.01105674393376618,-0.015151411281921814,-0.010838680684564093,0.607050680880101,0.5631767204716551,0.35372731992973083,0.4364507746160226,0.07910141590997954,0.08045599553351332,0.09550164218158183,0.12050453215378182
7,0.5432396756497976,1.0534806552259468,0.02871955198918303,0.0,5000,3142,1.0,9,0,1.0,1.0,1.0,1.0,2.1568994995368853,0.011920596885532327,-0.022524484556054943,0.004779223642572324,0.7071037975278668,0.44166041276821805,0.16640146950210005,0.4292510735247237,0.057989590161299884,0.05746081296260328,0.07083016586845864,0.1380654233773177
8,0.5294045319079947,1.0905283049545988,0.021380249110903794,0.0,5000,3184,1.0,7,0,1.0,1.0,1.0,1.0,2.453649224598969,-0.005934274675460656,-0.024377663021218708,0.00984513659769857,0.7232318032669378,0.4304444940449126,0.15462433273956092,0.4177985110608587,0.05370632598579842,0.044855712732061334,0.07775819682350477,0.1509239280727148
9,0.5202735378366437,1.1059053646720978,0.021196091857291006,0.0,5000,3152,1.0,7,0,1.0,1.0,1.0,1.0,2.769363479628174,-0.002485079709479802,-0.035313200924534854,0.023621748112497933,0.8085016537885586,0.441941180156828,0.1254549405430783,0.23935784875822186,0.043817491852356144,0.039575351393177256,0.060756545823746816,0.08247968439715968
