generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,weights_variance_mean,weights_variance_std,lambdas_variance_mean,lambdas_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,mean_weight_0_mean,mean_weight_0_std,mean_weight_1_mean,mean_weight_1_std,mean_weight_2_mean,mean_weight_2_std,mean_weight_3_mean,mean_weight_3_std,alpha_0_mean,alpha_0_std,alpha_1_mean,alpha_1_std,alpha_2_mean,alpha_2_std,alpha_3_mean,alpha_3_std,mean_lambda_0_mean,mean_lambda_0_std,mean_lambda_1_mean,mean_lambda_1_std,mean_lambda_2_mean,mean_lambda_2_std,mean_lambda_3_mean,mean_lambda_3_std,lambda_variance_0_mean,lambda_variance_0_std,lambda_variance_1_mean,lambda_variance_1_std,lambda_variance_2_mean,lambda_variance_2_std,lambda_variance_3_mean,lambda_variance_3_std,extinct_count
10,0.5337589022308022,0.006913693276504619,1.103930989380845,0.0122172529461257,0.009997509606825265,0.003643697442644469,0.0,0.0,0.05422318650311856,0.01591393257275313,5000.0,0.0,3163.35,18.30648792095305,1.0,0.0,6.425,0.7031180555212617,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.4974191625742397,0.03405363492386543,0.005276096332803274,0.029141619850833432,-0.003607204890469623,0.02294678144761679,0.007650417344313996,0.025834709050324894,0.09601740206357141,0.019612534060503662,0.5451499851726684,0.17560565493978333,0.5525809628936471,0.17809319463289608,0.5783152624340018,0.1513864131051491,0.01094244191258251,0.002885682337507223,0.06574340286570372,0.026201204919756384,0.06476616213572889,0.024478363986664343,0.07544073909845908,0.031101698248776972,0
11,0.5300490868080493,0.005444695810937098,1.1100131196515535,0.011226901006087654,0.010006215369081627,0.0038387985963662507,0.0,0.0,0.05252605330397793,0.015923849703177,5000.0,0.0,3158.725,24.319732214808614,1.0,0.0,6.1,0.6244997998398398,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.74727984991439,0.035510560028016,0.005503185403480079,0.028866363974214482,-0.002801116893997957,0.02650891527989892,0.0033092153517341434,0.025233693435958292,0.08619781573244725,0.019330880599506706,0.5530720251246501,0.17395867349329022,0.54573029754837,0.1914673806222315,0.5744220275086308,0.16697561227512345,0.009185494981776992,0.0029115887706309723,0.06523059647073903,0.029499633198116295,0.06400487542055486,0.02786848670688248,0.07168324634284078,0.029090946415379768,0
12,0.5290209438929735,0.004329862226386102,1.1127882711762103,0.009989893505460304,0.009380905735862583,0.0037130967011255573,0.0,0.0,0.05101256462414673,0.01696099248389279,5000.0,0.0,3159.9,22.80548179714693,1.0,0.0,6.5,0.5477225575051661,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.9972676948877646,0.03767964911926867,0.00725070075225692,0.029958290708175805,-0.0018930336510712045,0.027878891508488244,0.0008193529070861128,0.024812688652635494,0.0780097324252071,0.017741228110682437,0.5449340253041379,0.1878009275938975,0.5363180668996677,0.19210335234043724,0.570787185614992,0.17235605438975335,0.008211199287406911,0.0025056808138655038,0.06295122282876056,0.03192355831913583,0.06372247846750961,0.03209034351663151,0.06916535791290981,0.02790774614411682,0
13,0.5275340235673273,0.004524018334952381,1.1145883414414004,0.010133578971217137,0.009726109934683487,0.0043784338553372205,0.0,0.0,0.0471484731367781,0.017109985788212233,5000.0,0.0,3154.225,22.090142032137322,1.0,0.0,6.25,0.5809475019311126,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.2454598312916145,0.041220825834156774,0.007191850965737034,0.031135110364697915,-0.0012481870795595343,0.02900902499583161,5.8729312563132914e-05,0.027783692745002166,0.07887386284296162,0.018702843280683,0.5299433658439742,0.2099627330794651,0.5449666628855216,0.2059257487887596,0.5797306786350399,0.17664528978262156,0.008318462846842808,0.002981884774773885,0.05837250139717518,0.031928849275630916,0.05567338364489388,0.028204208621665207,0.06622954465820055,0.03003297925537056,0
14,0.5267174374913209,0.003968731666920585,1.1160972967251201,0.01002637764847235,0.009632814712373785,0.004861627814709037,0.0,0.0,0.0455933271734022,0.01581390719165387,5000.0,0.0,3164.0,18.850729428857655,1.0,0.0,6.15,0.7599342076785331,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.496762981614397,0.04111562948466996,0.009441223390770623,0.033581894691614544,-0.001965853460425636,0.02909578577636742,0.0005086653666470712,0.03173631789563646,0.07702037245453544,0.02043036290615126,0.5217560712747449,0.22586838951920526,0.5490894311242642,0.2186738287658637,0.5738833099884376,0.19093676803124512,0.008197103621839853,0.0027702907230775773,0.05689639142544841,0.0276845635179613,0.05470218246777612,0.03125555652851831,0.06257763117854442,0.029171554439481006,0
15,0.5261984705780234,0.004402742108080985,1.1174517257303447,0.010494710886736409,0.009367744115014173,0.004196604895017678,0.0,0.0,0.043275533406116104,0.01593057563650408,5000.0,0.0,3156.375,20.67690438629535,1.0,0.0,6.25,0.5361902647381804,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.7475611231023818,0.040496863568134915,0.012832761206826634,0.03353388404544391,-0.002394238220622411,0.031370498078848244,-0.00011841047797696066,0.03031553027146085,0.07300064302056566,0.014126248118135086,0.5153633876942353,0.2393809076979858,0.5454767340608934,0.2321979781690489,0.5637766425399704,0.20166942907803428,0.0075330398779074855,0.0025039050708615088,0.05533988770095831,0.02963539634570555,0.04995967481391787,0.028684179973479756,0.06026953123168075,0.027920664525157294,0
16,0.5268305720231444,0.004223621263451734,1.116680719125883,0.010728984635803062,0.009202511628033951,0.004430391026833178,0.0,0.0,0.03892040570417865,0.014336638502843712,5000.0,0.0,3165.75,22.474151819367954,1.0,0.0,6.225,0.7241374178980119,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.9968417395433797,0.041917976014711464,0.01280358570894886,0.037467377473523356,-0.001774720194391234,0.03312340538000206,0.0016345818783441944,0.032324044324088405,0.0722156779823331,0.015215972118649715,0.5057462969106881,0.2465359703402521,0.5459020307942104,0.23201522771785965,0.5517579844685147,0.2182743533265754,0.007366365543114905,0.0019340707216146552,0.04976865002217331,0.025620525565379297,0.04599853218637713,0.028061365215316464,0.05254807506504926,0.02607544967972251,0
17,0.5267719452347178,0.0039665741796995595,1.116821875357243,0.011471190784053406,0.00915590244813631,0.00444977154573124,0.0,0.0,0.0372086753582089,0.013925559221547677,5000.0,0.0,3162.325,20.017976296319265,1.0,0.0,6.225,0.6887488656977956,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.243911585741546,0.04226353091053527,0.01315513608568184,0.03685154040304669,-0.0018572396865125125,0.034006096440347196,0.0006371301496744618,0.03429108552007308,0.07318004477772377,0.01169239639778949,0.5082226231271394,0.24674065386905034,0.5368700777018406,0.2257898217566487,0.5531529976949514,0.22571397349781674,0.007334113832319961,0.0016970899589828841,0.04726256135542075,0.025736985007847255,0.046370518988049905,0.027924258000262388,0.04786750725704497,0.02513480684153451,0
18,0.5264364465801344,0.004116913184865382,1.1171154967075523,0.010887732527546483,0.009306850858440727,0.0044718032417284045,0.0,0.0,0.037628036681995145,0.012981596064582407,5000.0,0.0,3159.425,25.092715576437712,1.0,0.0,6.45,0.6689544080129826,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.493835610102152,0.042408939316353374,0.011592060364338134,0.035215057739906706,-0.0019990623034051723,0.03602116775028658,-0.0005839490857335085,0.03653543800211356,0.0747409275511415,0.015296835054396468,0.5024857588187938,0.24325158733837116,0.5273125287360063,0.21835737498987798,0.5521736406658455,0.21960474037627267,0.007740964139005052,0.0023805846760908502,0.047392042700122185,0.026014218468547567,0.04717706039023649,0.02494787355594509,0.048202079498616844,0.024633814372719196,0
19,0.5266460743425739,0.00471918764286109,1.1164389772667929,0.011553552792523656,0.009512764351419808,0.004457996909122542,0.0,0.0,0.03734262368240913,0.012469327238446149,5000.0,0.0,3156.85,22.061901549957113,1.0,0.0,6.275,0.7066647012551285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.744176520108208,0.046906067127310686,0.0135327426800324,0.03656878225880767,-0.0021761030966706216,0.03782366064587405,0.00021711097627794725,0.037324563555566424,0.0729677897885662,0.016177053824924032,0.4977519693416016,0.2397763925068259,0.517320163596496,0.22468878591610683,0.5519728873051631,0.21047419963113242,0.007368947397684599,0.0023934883080608802,0.04562955038114023,0.024505013187469775,0.047349373122573826,0.02599005654209558,0.04902262382823787,0.022053869582368414,0
