generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.99348608488535,0.0027074602348379152,0.0032783632466632214,0.0,5000,3173,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49719552153681523,0.5075671414616915,0.5038936394931909,0.5052735460139214,0.08835779978199905,0.09057390544513887,0.088205711694361,0.09001453807669563
1,0.9545356910650371,0.2588856268042304,0.006667336465746699,0.0,5000,3157,1.0,6,0,1.0,1.0,1.0,1.0,0.2604563956747648,0.00992476518497758,0.004517690681475274,-0.008952185828566642,0.48768890182263114,0.5079895860430544,0.5118624241877529,0.503616124125732,0.09217880262465922,0.0913696526211516,0.08670528523110817,0.08890508181866547
2,0.8667026468558117,0.5003978561000632,0.009570921273062014,0.0,5000,3138,1.0,6,0,1.0,1.0,1.0,1.0,0.5043246454609416,0.014795617443941821,0.006266534477188032,-0.004714272068113872,0.49239826273444115,0.5233381659185833,0.5077906457941205,0.5134173820263216,0.09178385634735049,0.09398277159736128,0.08761981032857342,0.08947313376566876
3,0.7458072461269815,0.7371640381344177,0.012589434412051046,0.0,5000,3201,1.0,5,0,1.0,1.0,1.0,1.0,0.7530063729301926,0.0043950134438206,0.001419101999231908,-0.0053233105043057,0.48333111342047075,0.5192218041261114,0.5089920010466493,0.5047907651276589,0.09278127388174276,0.09572146865440587,0.08913596844016043,0.0919359250504095
4,0.6210342472307473,0.951720206929483,0.01451714012663222,0.0,5000,3153,1.0,5,0,1.0,1.0,1.0,1.0,0.9968976111945747,0.009357100660893784,-0.009439955436168185,0.008738532549104405,0.49136742198794753,0.5216377716797025,0.5079443668509168,0.5136175519460804,0.09386267188229135,0.10031429505609542,0.09216996074232454,0.09700799847718676
5,0.5766696984819002,1.0268579634695774,0.014825138820316603,0.0,5000,3116,1.0,7,0,1.0,1.0,1.0,1.0,1.235050034324474,0.008450333165110369,-0.009279881583481362,0.00912293487985387,0.30178826878330717,0.5509082846472712,0.508094033059829,0.5314826844008668,0.05530070342662077,0.09628684130540412,0.09072506134183021,0.0929955070004489
6,0.5771976639542994,1.0269924130086898,0.01407082863615401,0.0,5000,3140,1.0,6,0,1.0,1.0,1.0,1.0,1.4824936441252412,0.009389500507562185,-0.005231926147866435,0.004358883148906599,0.181079023544776,0.5782732645320829,0.5460999764104827,0.5612349503769514,0.029185460931760308,0.08575463258667446,0.0785846842550366,0.09385053154319313
7,0.5643133147280245,1.0545941843148674,0.01035454407551492,0.0,5000,3132,1.0,6,0,1.0,1.0,1.0,1.0,1.7338546401564003,0.008381590304194476,0.000939649042692556,0.00685794802160637,0.17313176821474846,0.5773095327251478,0.5784387782606168,0.568186139302309,0.02815928363962662,0.0694827525610252,0.07816182305579863,0.09741877292342814
8,0.552957107878297,1.0749479873709176,0.009058902895619295,0.0,5000,3180,1.0,7,0,1.0,1.0,1.0,1.0,1.9809646256461242,0.0017308396409244746,0.0068171976580701675,0.003371095236645238,0.15641054915232097,0.5288741729812193,0.5174912184296507,0.631399206405863,0.021588151514402534,0.06045704205320949,0.09604079221615595,0.09078208730053808
9,0.5462579314535648,1.0854381141029537,0.009031004337415008,0.0,5000,3157,1.0,6,0,1.0,1.0,1.0,1.0,2.2230230351797826,0.0018496411575566621,-0.0008943075770065862,0.004538677659871112,0.1236070561746242,0.5098692844710087,0.35315581644159594,0.7233122453981597,0.01372748847403257,0.036516076252367934,0.0966543113804875,0.04534619370075238
10,0.5402330375327795,1.0950927660135596,0.009333932207273325,0.0,5000,3178,1.0,6,0,1.0,1.0,1.0,1.0,2.4584750014117107,0.011757920384731672,0.004525332706303137,0.024873808576968304,0.12037752505596713,0.541927279290529,0.2735958333393715,0.7700050469933883,0.014623011796879836,0.04186370691892695,0.07262433623630023,0.0320126273719533
