generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9804196981944177,0.004715142163877683,0.009929904947006896,0.0,5000,3167,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4864888023459323,0.49295808237439176,0.4992242439725436,0.49429291430955774,0.08435950453109217,0.08293183342958889,0.08237294247411353,0.08222166589386133
1,0.9501380475520728,0.1572118985859452,0.01969859915293369,0.0,5000,3133,1.0,6,0,1.0,1.0,1.0,1.0,0.12220242395531512,0.10731569498571934,-0.01552212324069303,-0.006260105664518205,0.48110383510200927,0.4882406375733287,0.5002767649687592,0.4929247099711677,0.0855270999643355,0.08161265563134873,0.0811522249439349,0.0829857480453953
2,0.8917463777625502,0.33753281372586197,0.03000441324675005,0.0,5000,3188,1.0,6,0,1.0,1.0,1.0,1.0,0.25617041388842393,0.23869318642923393,-0.017355435619134645,0.0013326722079656812,0.4855043507382299,0.48365929576263644,0.49424320112443026,0.48538685013850963,0.08781393605861373,0.08123228056617895,0.08126727965509797,0.08262321585012422
3,0.8322199874093474,0.47653490309718605,0.0376115931583686,0.0,5000,3163,1.0,7,0,1.0,1.0,1.0,1.0,0.3801990727310308,0.35012550467577974,-0.0012314288203106802,-0.004731761502233836,0.4805655364617508,0.4816066817032567,0.5004119116887741,0.4876804668353294,0.08546507571834666,0.08139966562301344,0.08101841523582973,0.08264152030128384
4,0.7596281697531064,0.6232162360735658,0.04481559952917836,0.0,5000,3171,1.0,5,0,1.0,1.0,1.0,1.0,0.4886602484744895,0.4891123579547628,-0.005419552192838959,0.011945888981673088,0.47344062702128104,0.48219000328334344,0.49596099412223876,0.4863980715947226,0.08529952463081387,0.0811699327686569,0.08301605854548914,0.08502242360093751
5,0.7087534534501808,0.7192158550520503,0.048297272728918164,0.0,5000,3152,1.0,7,0,1.0,1.0,1.0,1.0,0.6186487799369343,0.5967356983207407,-0.0033437630195736557,0.012948261100950707,0.4728522748438327,0.48531092886781335,0.49283951288793204,0.476831644271781,0.08456882478496941,0.08169035151833456,0.08463518506254625,0.08445617731465792
6,0.6661988799139248,0.7943133323007903,0.05093234538175741,0.0,5000,3168,1.0,6,0,1.0,1.0,1.0,1.0,0.7436401563712166,0.7304016339458133,0.0025989420803248387,0.014067678416139831,0.4764039831024711,0.48667501817652076,0.48541414505179054,0.46849044101250475,0.08664071735381222,0.0799801683519829,0.08514994445816848,0.08432918251990627
7,0.6412905722327319,0.8376346921721789,0.05191353967654923,0.0,5000,3210,1.0,6,0,1.0,1.0,1.0,1.0,0.8598072616029443,0.8411845729886107,0.0073918387369169706,0.017541676035159798,0.47174635788419866,0.484242156923375,0.47417672149686757,0.45287713711069016,0.08798737746583359,0.08069556609329669,0.08386983014343358,0.08181959637600848
8,0.6198144694744551,0.8765486621754865,0.0515900008483579,0.0,5000,3186,1.0,6,0,1.0,1.0,1.0,1.0,0.9929175535938245,0.9709590246373627,0.0021425317982528167,0.02246893427358719,0.45606399886978843,0.48511501277781943,0.46565133814253523,0.4354916696471571,0.0896637229088893,0.07973352136064181,0.0843269135347845,0.07973175916959806
9,0.6034336179486434,0.9118924074753064,0.04861924370120573,0.0,5000,3136,1.0,7,0,1.0,1.0,1.0,1.0,1.1346470376484157,1.0962476483442631,-0.001520680804059601,0.009447079201584673,0.43082318176562484,0.49459624427360815,0.4496884492225979,0.4249595654250973,0.08804032034363672,0.07654893437415533,0.08700117032371497,0.07652066983831415
