generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.980329631285707,0.0029441960618794677,0.00998116437789359,0.0,5000,3129,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5037334377919094,0.5057030439915863,0.5029688395161456,0.49825197508454466,0.08185624395164058,0.08342819461889411,0.08275159501748842,0.08331028340288915
1,0.9471606834233447,0.1763014118366121,0.01973004493339233,0.0,5000,3140,1.0,6,0,1.0,1.0,1.0,1.0,0.13155453984019275,0.12193947159877916,0.01222308145092808,-0.0018831100193733637,0.5104954453751345,0.50712308043693,0.4966902789006568,0.49693068279017916,0.08220945058568575,0.08538228615784853,0.0832153236866485,0.08311985994120596
2,0.8916068004451246,0.3486059195660604,0.028198082576512986,0.0,5000,3174,1.0,7,0,1.0,1.0,1.0,1.0,0.2614307115433023,0.24858297972079413,0.030795771078098423,-0.006845530071611812,0.5160295904171283,0.5000523920072308,0.49554011492129857,0.4904214595418607,0.08368593032128538,0.08565684043601376,0.08176588786505506,0.08209697210915445
3,0.8197496555333353,0.5130272303654106,0.036420322739525515,0.0,5000,3163,1.0,6,0,1.0,1.0,1.0,1.0,0.3805660761795406,0.3884772655616934,0.03835535580638272,-0.008206493755411132,0.5163490052570917,0.5056494183502909,0.4930024787020551,0.49357137680304575,0.08397380799435578,0.08733439671172344,0.08521028524685575,0.0834634189248702
4,0.7464067586717469,0.6592539371898151,0.04247370514332473,0.0,5000,3165,1.0,6,0,1.0,1.0,1.0,1.0,0.5128381425316844,0.5185296523876282,0.015716925306183377,-0.00850103215621869,0.522504854629247,0.5014531485563777,0.48476213036071614,0.4948529505978674,0.08637100510932194,0.08998144296427352,0.08740407772774789,0.0840861960291628
5,0.6907786343471398,0.7605492674238767,0.04587483958815254,0.0,5000,3193,1.0,6,0,1.0,1.0,1.0,1.0,0.6356621032582132,0.6454618423248301,0.015596835748154113,-0.008796552431575712,0.5215391902795032,0.5079079002309216,0.4842194174743786,0.49572235984309926,0.08926308432878324,0.09093266824255328,0.08574440476945619,0.08331292777811719
6,0.6542666807593077,0.8234175630874225,0.04787256696049191,0.0,5000,3147,1.0,6,0,1.0,1.0,1.0,1.0,0.7517342948823739,0.7668604712977414,0.024424458098319377,-0.018010996148111427,0.5214899336719971,0.50461370109093,0.4870513581550623,0.4991765038778452,0.08996479524820779,0.09158654444954843,0.08449704891405789,0.08275405306931702
7,0.6306119533371056,0.861720846195898,0.0499109590954642,0.0,5000,3178,1.0,6,0,1.0,1.0,1.0,1.0,0.8823023160649126,0.8656241725198771,0.025567873676827585,-0.013652442501137924,0.5300016205804,0.49921079549383757,0.4786149374995076,0.49173107650013387,0.09220186035637222,0.09052399304937106,0.08647855460217983,0.07724979885053403
8,0.6160361515960993,0.891741427873105,0.04794896769321311,0.0,5000,3152,1.0,6,0,1.0,1.0,1.0,1.0,1.0104399626949407,0.9855059811961043,0.019796289340074148,-0.02187258116941903,0.5423421021645377,0.4969984704503344,0.4856048210324672,0.4942893481675783,0.0922149239639249,0.09269197944518269,0.08801049311573794,0.07106002543086683
9,0.6074596336060711,0.9075558082279432,0.04776708761365081,0.0,5000,3144,1.0,5,0,1.0,1.0,1.0,1.0,1.1359133774987074,1.1005831249665277,0.0030982500602621983,-0.0368427426451014,0.5330793655456453,0.471296185860705,0.5005865629337269,0.5072863066315925,0.09607389621991066,0.09164643901053195,0.08473628878349147,0.062354265920348255
10,0.599097009813395,0.9251683877164059,0.046093356431317775,0.0,5000,3156,1.0,6,0,1.0,1.0,1.0,1.0,1.2467712935569462,1.2340786569750049,0.012164474083659378,-0.03711559775475298,0.5161203507113823,0.4640773755520915,0.5148671485448755,0.5142694798971512,0.10129098386388112,0.0851861160670729,0.08900931737109544,0.058707606301631736
11,0.5855636834339373,0.9522698758213971,0.0441650217579565,0.0,5000,3122,1.0,6,0,1.0,1.0,1.0,1.0,1.3795768068763943,1.363739965508708,0.022938908931771508,-0.04251269837979254,0.47230888381968145,0.45416051125453816,0.5252052077489159,0.5284205775668386,0.10392245249276921,0.07936783389335388,0.08819824568719623,0.054398510886093494
12,0.5805837031939047,0.9573478581108623,0.0455251885739576,0.0,5000,3226,1.0,6,0,1.0,1.0,1.0,1.0,1.4945936438374843,1.4853193432836997,0.034011502579349984,-0.040150113937730054,0.440501811518106,0.4534186844128173,0.5222744420370989,0.5459911896386197,0.10538125818067973,0.07259933319307581,0.08669387481443355,0.05207951855035619
13,0.5688138524546937,0.9833678649356489,0.04271739759381828,0.0,5000,3101,1.0,6,0,1.0,1.0,1.0,1.0,1.6335595753658194,1.6187886342512163,0.034396006450606934,-0.041427595245936366,0.4578702064614945,0.46297817288399246,0.48835819106306844,0.5356788061207061,0.10710291831426466,0.0672558861556874,0.09078207504642231,0.05014840177795453
14,0.5659538319360722,0.9963472230603904,0.038834674113629855,0.0,5000,3182,1.0,7,0,1.0,1.0,1.0,1.0,1.7604612401519784,1.7493437394098768,0.044434278294778994,-0.02927514147327502,0.4630978616928598,0.45548709602921456,0.45377770953565194,0.5444893701495169,0.10903494529830803,0.06372110891848362,0.08866038693829353,0.044462738929928296
15,0.5635648052640605,1.002976305463612,0.037592313780429876,0.0,5000,3114,1.0,6,0,1.0,1.0,1.0,1.0,1.9003968175916783,1.8718325082703684,0.048251002424497785,-0.02430809813404745,0.5153115474472418,0.4867318573132825,0.38922247893095147,0.5414773427416899,0.10678269554766377,0.06506475741273507,0.08071403912394251,0.03869860221766034
