generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9799171143357982,0.004056397087260556,0.010188672030007865,0.0,5000,3177,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.503776895389986,0.48917722260893587,0.49938926096627156,0.5161318922392195,0.08629306727261027,0.0853821469353486,0.0841667356002765,0.08055124591464469
1,0.9468600171636601,0.17709110517905227,0.019800884655700922,0.0,5000,3178,1.0,6,0,1.0,1.0,1.0,1.0,0.13128591631010336,0.12885767579185178,0.003558006394443606,-0.0021029014989608495,0.5028579794974223,0.4975209335486976,0.5058316434962951,0.5123025627339532,0.08735399240393979,0.08686095997058882,0.08255564155137808,0.08124965812412871
2,0.8927387174637202,0.3392323981109737,0.029168550718806547,0.0,5000,3101,1.0,6,0,1.0,1.0,1.0,1.0,0.2536600524605015,0.2503407487123888,-0.0006142926632784606,-0.02629740770495433,0.5081726914645661,0.4994539803717145,0.5051676116073284,0.517722746135542,0.08868475157609526,0.08555185799028112,0.08389408103514207,0.08016947170232715
3,0.8178527550924318,0.5157412614423351,0.036918989744703284,0.0,5000,3113,1.0,6,0,1.0,1.0,1.0,1.0,0.38268791398904767,0.3880294256927937,0.0008434564693653433,-0.017275108551532956,0.5036493467027493,0.5017637432398424,0.5115715871584674,0.514282561739409,0.08966711577547477,0.08581495137228708,0.0819042931466245,0.08141548363337883
4,0.7530970283611885,0.6407074112694594,0.04369203861614923,0.0,5000,3150,1.0,7,0,1.0,1.0,1.0,1.0,0.4976650122745843,0.5049816316206607,0.004386486354701139,-0.001215088783668116,0.49818757596977986,0.49121924395903677,0.5170896274544161,0.513602137693805,0.09036881168448894,0.08356433225917687,0.08070772119964723,0.08192239395599643
5,0.6910331223519428,0.7560861163830637,0.04727736650432476,0.0,5000,3177,1.0,6,0,1.0,1.0,1.0,1.0,0.6185399826922867,0.6421610914437303,0.0048128381482757275,0.011880955657864005,0.4949076843179233,0.5028381692337855,0.5195151786743172,0.5042531931050659,0.0910071017473137,0.08325403948512879,0.07824976617755107,0.08090333304122944
6,0.6593950215062828,0.811641998497804,0.04870037195392643,0.0,5000,3169,1.0,6,0,1.0,1.0,1.0,1.0,0.7327465352197414,0.7464744043587197,0.014873484951563001,0.02554785607490908,0.4931468530465174,0.5009219821463127,0.5115922393756387,0.49511897690717094,0.09084097305410294,0.08528188702565319,0.07838569203319745,0.0795673176475692
7,0.6296123974310239,0.8653593196085234,0.04930038048295658,0.0,5000,3173,1.0,6,0,1.0,1.0,1.0,1.0,0.8590152736665352,0.875157910562743,0.002187807598743716,0.006231610982446005,0.49462832184294175,0.5034710060264445,0.5062034778477432,0.4901839278040366,0.0894376304797338,0.08492691351999312,0.07641350844089184,0.07978767822217961
8,0.6149165517720274,0.8947527679774543,0.04758952165333784,0.0,5000,3135,1.0,6,0,1.0,1.0,1.0,1.0,0.988270911579269,0.998039842634907,-0.01472328765072421,0.004986166304495476,0.4973530148597093,0.5069148383676022,0.5009959130983329,0.5125947021143706,0.090246213052315,0.08352463928185538,0.075044580580891,0.08256516071671781
9,0.6030189880130423,0.9161624975067022,0.047046441501403004,0.0,5000,3218,1.0,6,0,1.0,1.0,1.0,1.0,1.1145721985175885,1.126078015650997,-0.010100338634347112,-0.0030590794541517745,0.48679095442345044,0.516057091477897,0.48296273093321523,0.522390749860826,0.09130435663055154,0.08339626720138975,0.07398837063824422,0.08466217227053731
10,0.5892522480702984,0.9398324420117229,0.04707200321635423,0.0,5000,3175,1.0,6,0,1.0,1.0,1.0,1.0,1.252466559026159,1.251233849764142,-0.019694113417805414,-0.013103511140957919,0.45731361739786114,0.5217163140400435,0.4766878620278477,0.52380304541802,0.08920729844108015,0.08494070291302933,0.07282368727716075,0.0928538982687733
