generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9806444088332537,0.005726228111097099,0.009813768754158847,0.0,5000,3183,1.0,5,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5016011791982838,0.49501834904864417,0.4940161026067135,0.4916959309570001,0.08307945550223998,0.08639210963038976,0.08357008042826419,0.08449414340598695
1,0.9473732694560393,0.18019932543104342,0.019254698317757658,0.0,5000,3192,1.0,7,0,1.0,1.0,1.0,1.0,0.1352010309933666,0.11853201558532862,0.007516722956143106,0.007037282206169859,0.5102176068626743,0.5003852442362873,0.4904257754770936,0.4860799596480809,0.08402602216585218,0.0864984932982394,0.08415202421712041,0.08194876779401444
2,0.8897026754792671,0.3542333090212128,0.028347257689631717,0.0,5000,3202,1.0,7,0,1.0,1.0,1.0,1.0,0.2584654666857129,0.2632832847720001,0.023351629159376334,0.0006509438095894625,0.4959142654882839,0.5024491342514465,0.4885284709935098,0.491342551421234,0.08712442752789039,0.08584742407156261,0.08290168296619814,0.08250204426139654
3,0.8240825276458957,0.501124851940982,0.03690978418856273,0.0,5000,3149,1.0,6,0,1.0,1.0,1.0,1.0,0.36758160321776534,0.38441623299173683,0.019205127773263324,0.008698468898414127,0.502704553959045,0.5083134977615856,0.4792602955231906,0.48915292517797215,0.08546782047820474,0.08390846325810841,0.08292505387528713,0.08179051290559754
4,0.7561644950547257,0.6332418193749872,0.044189231690543285,0.0,5000,3155,1.0,7,0,1.0,1.0,1.0,1.0,0.4783555580969299,0.5112618216476819,0.018787099145250407,0.025992899715754546,0.5040034928161341,0.501253159130502,0.46765346200039887,0.492047092698647,0.08514153694476818,0.08343558410286273,0.08189363225556343,0.08063466312398661
5,0.7001896452479451,0.739020609235155,0.047253206298911304,0.0,5000,3137,1.0,6,0,1.0,1.0,1.0,1.0,0.6036629651206743,0.6393208041676532,0.015274020665054688,0.027865674702509467,0.5195331383485174,0.5062142240035485,0.4743343144913127,0.4881652293458608,0.08560349928983094,0.08660504158165205,0.08091331015055654,0.07902521858921131
6,0.6579423390758387,0.8171304049870552,0.04803307584948986,0.0,5000,3168,1.0,6,0,1.0,1.0,1.0,1.0,0.7235637362359026,0.7690777184196003,0.027170949100562572,0.026479851179724123,0.5250912131433502,0.5173717633502838,0.47436735046082906,0.49924654608099456,0.08760535178450861,0.08833000895523324,0.08439916036347896,0.07911183726461506
7,0.6310546428213801,0.8650320317484768,0.04832054285558965,0.0,5000,3148,1.0,7,0,1.0,1.0,1.0,1.0,0.8736622333160347,0.8977503064150643,0.016829864836740573,0.03451982749061778,0.5394155666536018,0.513731234146408,0.477441477552371,0.5112154186501092,0.09131244134207321,0.0874730061406079,0.084483687361224,0.08007399177623323
8,0.6184209265697553,0.8882423599880389,0.04794255431743649,0.0,5000,3145,1.0,6,0,1.0,1.0,1.0,1.0,0.9945837747480877,1.037943929831223,0.011742432184513311,0.03546877354910262,0.5738606002642019,0.5195230616490436,0.4950576488861594,0.5406504223316292,0.09348497493523068,0.0851459136485882,0.08060761964179274,0.07717180639271706
9,0.6065396867924723,0.9101014117126717,0.04713012863268053,0.0,5000,3168,1.0,6,0,1.0,1.0,1.0,1.0,1.0980373957671112,1.1658538016304156,0.022093171264399365,0.0411966858739736,0.5956527400485968,0.5223017925821427,0.4836399487253102,0.5611988209168534,0.0952620673450202,0.08527445161172979,0.0748994596827421,0.06828704987646805
