generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9809154617867057,0.005157421814903391,0.009677532942827477,0.0,5000,3172,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.505121855333222,0.5022820683521355,0.49841839464540016,0.49418379425983566,0.08233620539876925,0.08951405318079218,0.08423780218523261,0.08495086289934162
1,0.947534172276514,0.17663107419527582,0.01947695800408024,0.0,5000,3131,1.0,6,0,1.0,1.0,1.0,1.0,0.12755988560261672,0.12125410807930513,0.004101805525628913,-0.016482424238810602,0.5033259685903212,0.5038516033516515,0.4831022886507733,0.49565639147883483,0.08322161870282663,0.08867334895828315,0.08569788061613855,0.08399281560001864
2,0.8917998176884484,0.344525615487423,0.028793114932141865,0.0,5000,3144,1.0,7,0,1.0,1.0,1.0,1.0,0.24908414869036308,0.2488375079598763,-0.008871950346609748,-0.009498459762580342,0.5001709400087541,0.5067441218994174,0.47574409236217424,0.504926041748071,0.08273490653847028,0.08963571416437387,0.08679639823710104,0.08435171200235676
3,0.8289619645012656,0.48481123931302206,0.03765450729020308,0.0,5000,3192,1.0,6,0,1.0,1.0,1.0,1.0,0.35889864316750336,0.36162665201634797,0.0014892099259868185,-0.012629450138415923,0.501012967950914,0.4973964709470799,0.47898058035255847,0.5197603839879742,0.0801941957605466,0.0865699172533471,0.0904190061697784,0.08381782261165081
4,0.7547313114072149,0.6356472910328896,0.04417353004785592,0.0,5000,3144,1.0,6,0,1.0,1.0,1.0,1.0,0.49558349010425184,0.4937146903632035,0.019490138416308027,-0.02563829575679266,0.5022341716125156,0.49969158075242387,0.4820496471562793,0.5261723899237304,0.08019806363053444,0.08834707490474847,0.08717180747594877,0.0827053664260788
5,0.6887668452972435,0.7613343394778849,0.04710988806394467,0.0,5000,3180,1.0,7,0,1.0,1.0,1.0,1.0,0.6339578848937238,0.6322697828786606,0.04428722924935005,-0.012049359639991765,0.49833799254000744,0.5068987947773105,0.47657024386260166,0.514640016628675,0.07737364333702015,0.08850798401583702,0.0889537944107992,0.08260260052846695
6,0.6524354189213909,0.8261724408098017,0.048562381195267956,0.0,5000,3200,1.0,6,0,1.0,1.0,1.0,1.0,0.7719433832973825,0.7479831936975908,0.03930806417145784,-0.02235633953597019,0.49652091041616114,0.5082264951746587,0.4695256881422546,0.5186873465719534,0.07866475598061817,0.09034846958706508,0.08888204821838057,0.08225764552886633
7,0.6270147059478768,0.871961956526257,0.04825188325522859,0.0,5000,3160,1.0,6,0,1.0,1.0,1.0,1.0,0.9096530526448424,0.8825870158223967,0.028277051193456783,-0.028846611131179388,0.47740909604386317,0.5152132060911317,0.4642362843324863,0.5070551977553227,0.0778635767599941,0.08692495893808716,0.0881186612208309,0.08072894905379986
8,0.6106438034073395,0.8979548310660249,0.04939740195091945,0.0,5000,3160,1.0,6,0,1.0,1.0,1.0,1.0,1.0489275968087715,0.9935473990673207,0.02245680561004775,-0.03265130277614318,0.45060594800785736,0.5142861303218954,0.461576358176719,0.4957128414597779,0.07317769890231772,0.08261019266437464,0.08849091027906911,0.07623801062607789
9,0.6026966567084596,0.9188141331322112,0.046023290379896845,0.0,5000,3141,1.0,7,0,1.0,1.0,1.0,1.0,1.1916648767530997,1.1005637828704178,0.0200386601139837,-0.030397142049189356,0.42173186192692974,0.5280003041793176,0.47408349792117416,0.4799837113043672,0.0675977260518038,0.08302345385809203,0.08898992492917768,0.07548019226724308
10,0.5858066529604905,0.9519173844649871,0.04411087836169219,0.0,5000,3186,1.0,6,0,1.0,1.0,1.0,1.0,1.3232167575128235,1.2446257860829533,0.022253210335405112,-0.0480575603438486,0.39256199823636534,0.5452378029656666,0.5114319003927029,0.48020294623906457,0.06276005186496454,0.08546813138009754,0.08583681056952852,0.07102012343173865
11,0.5769882173402953,0.9741786057699936,0.04023851302038203,0.0,5000,3168,1.0,7,0,1.0,1.0,1.0,1.0,1.4462925285970007,1.3768037470841963,0.03540755384052952,-0.06299330319682173,0.3896511199275539,0.5191583621689708,0.5371685647881452,0.4765000200434829,0.06287687984317247,0.09470318029614112,0.08230815579967346,0.07053245200433854
