generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9807404146602654,0.005746536229249459,0.009764588451003805,0.0,5000,3174,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48264858156439705,0.493818621208973,0.5032959310452385,0.504346606935812,0.08468995516195868,0.08158663217581166,0.08256527892897245,0.0827880663920821
1,0.9433490525393103,0.19809782751438262,0.019740194775315252,0.0,5000,3176,1.0,6,0,1.0,1.0,1.0,1.0,0.14350387380338914,0.1384412189904681,0.0012838465397983537,0.00512296438649796,0.4774458626723762,0.49356301466073027,0.503275006011739,0.4979059409877528,0.08299670830436974,0.0793972160393737,0.08208872568725638,0.08208618862421095
2,0.8842032239079833,0.3651547584535076,0.029570952802106504,0.0,5000,3164,1.0,8,0,1.0,1.0,1.0,1.0,0.27505314847360623,0.2627447968231337,-0.009971441555683023,0.002401416086981908,0.47918213115632835,0.49407871902849376,0.4964400206095523,0.49936502282862966,0.0828810189609048,0.07808153839511366,0.08441252981559849,0.08087797470137781
3,0.8150911483122708,0.520655351085563,0.03754757019660633,0.0,5000,3158,1.0,7,0,1.0,1.0,1.0,1.0,0.3909703600712143,0.39130724647940546,-0.008350942976136005,0.004538782628757384,0.47104822440366606,0.49015061188288284,0.4940192882102609,0.4922417231798783,0.0806777734970293,0.07834081142527347,0.08612571021286825,0.08044797603100065
4,0.7460851921070922,0.6577651677123216,0.04293827671701417,0.0,5000,3131,1.0,6,0,1.0,1.0,1.0,1.0,0.512388436861061,0.5119519552490092,-0.006801706587340524,-0.0033060933601513345,0.47773969543962286,0.49229735557415955,0.48992670034499625,0.5073142007460643,0.07957915789589068,0.0769365755804203,0.08601424170506493,0.07838622413566898
5,0.6882251208354945,0.7640959769201744,0.04628033471428674,0.0,5000,3137,1.0,7,0,1.0,1.0,1.0,1.0,0.6339897628221375,0.6404893753494426,-0.01745316364437901,-0.009048752583044106,0.4810983954364759,0.48799958375875246,0.48778710350718857,0.5206061498371468,0.07907142956395592,0.07580745731731585,0.08643520455274334,0.07871207924332213
6,0.6496355723257847,0.8343813350546326,0.046771726113096074,0.0,5000,3159,1.0,6,0,1.0,1.0,1.0,1.0,0.7638142235248736,0.7772257558405411,-0.027729533610975854,-0.007081788374688923,0.47313769282042395,0.489018113937855,0.48205700963146675,0.5218972320846234,0.07830658834232537,0.07377033536261367,0.08885075656878147,0.07895613422354084
7,0.6276053979447839,0.8701960206252319,0.04830914388663518,0.0,5000,3166,1.0,7,0,1.0,1.0,1.0,1.0,0.8572127158733954,0.8827460709451397,-0.0321579187745115,-0.014837646066823286,0.4705142190321322,0.48340293031757475,0.472522525145911,0.5188517449774244,0.07373455997948862,0.06862210100133076,0.08974051098653008,0.07944676660167148
8,0.6058341079589425,0.9087501897306101,0.04830799858808123,0.0,5000,3169,1.0,6,0,1.0,1.0,1.0,1.0,1.0013087935433023,1.0062728400547165,-0.03557071228979465,-0.021318389493098278,0.43909694044239966,0.48476476184662387,0.4708134637203565,0.5185181002901299,0.06901039463528194,0.06375209514440021,0.0888577777802127,0.07931224292590588
9,0.5934103253811867,0.9302119906175329,0.04806364852756304,0.0,5000,3127,1.0,6,0,1.0,1.0,1.0,1.0,1.1469449644501366,1.1267533068582767,-0.02710071394905289,-0.039966867270017796,0.43150506645194603,0.4812861815893106,0.4493876746297565,0.5288027062367752,0.06432227208624558,0.0567838679570971,0.08751271187281297,0.08210028883972484
10,0.5801176095762275,0.9546856087990638,0.04735950221660483,0.0,5000,3125,1.0,6,0,1.0,1.0,1.0,1.0,1.281420462987036,1.2706930834394998,-0.04155729133018489,-0.04984734743579646,0.4089976199150657,0.47819622730706896,0.40841947015000163,0.5348029065835588,0.05808249480945743,0.05183058360021712,0.08165557987629186,0.08943226789089864
11,0.5758297204546227,0.9634969081440691,0.046465399505928956,0.0,5000,3155,1.0,6,0,1.0,1.0,1.0,1.0,1.4070904453653694,1.381802256107453,-0.027875466833858616,-0.05749401030071478,0.39756828197525046,0.47144184702440106,0.37911185299786576,0.5184364279157244,0.05035363774547836,0.05094654229932465,0.07566907594860342,0.09955546359661518
12,0.5711029056837462,0.9707326644264287,0.046867640040048564,0.0,5000,3161,1.0,7,0,1.0,1.0,1.0,1.0,1.5423117376613484,1.5022850273040205,-0.033299641205454235,-0.05795431040521569,0.4093755617433283,0.4638565750345877,0.3488705914489489,0.510771265000498,0.048092725369919744,0.04740270017788256,0.07483306566790916,0.1074534623237018
13,0.5646733305305172,0.9779817357131795,0.0486903742878652,0.0,5000,3147,1.0,6,0,1.0,1.0,1.0,1.0,1.6573865767735954,1.6089206641611422,-0.02147088186882217,-0.06194737330580519,0.4112556251505001,0.46625610931904793,0.3196499454611496,0.5126958546331408,0.04443003328100834,0.04490463437600821,0.07088062543651547,0.1134395394843674
14,0.5603595368471697,0.9804043226100639,0.051375320800243506,0.0,5000,3165,1.0,6,0,1.0,1.0,1.0,1.0,1.7839964554446976,1.7435201708113834,-0.019444700630501983,-0.05709610395701349,0.4252109805084439,0.4811837096783465,0.30339144176278887,0.47864991213042096,0.039865908697256626,0.04031746680822818,0.07151134994427366,0.12007320755891997
15,0.5626034678788591,0.980870242184848,0.049287823101554426,0.0,5000,3170,1.0,6,0,1.0,1.0,1.0,1.0,1.9095795170727812,1.8754987370353868,-0.02263111274412715,-0.06995258875782186,0.4231928183683662,0.4827323337221035,0.2828682759815922,0.39536603965004025,0.03440073852682563,0.03119610357422031,0.0671519192058354,0.12662263940934937
16,0.5587157147847027,0.9897116759470127,0.04814261139949412,0.0,5000,3166,1.0,8,0,1.0,1.0,1.0,1.0,2.0344203635195988,2.0024545506298357,-0.006207047009000283,-0.07064985228279841,0.4242467257159349,0.49538150662817204,0.2508916442975921,0.31954587594579437,0.028887421127250287,0.024580339776065684,0.05920440335499296,0.11870113827065618
17,0.5579330578203852,0.9946258090504474,0.046100234959432565,0.0,5000,3173,1.0,7,0,1.0,1.0,1.0,1.0,2.1701476279971805,2.116941791757019,-0.009907589245089825,-0.09196169290863725,0.42105457754307435,0.4968361446440777,0.2529447565994563,0.2553687997214351,0.021524748918439234,0.019247490241052597,0.06496042986792458,0.10122311982318911
18,0.5517514270621346,1.0012642183420908,0.04826204777182313,0.0,5000,3150,1.0,8,0,1.0,1.0,1.0,1.0,2.301383403611913,2.24859653149185,0.007573733759093978,-0.09435794703230152,0.4188791203500737,0.5074088539769286,0.2637379202406785,0.21761313447101047,0.019800282526867066,0.013309710903289232,0.07122009538852658,0.08603916006408906
19,0.5536779451629756,0.9999169667045683,0.04744308191970043,0.0,5000,3158,1.0,6,0,1.0,1.0,1.0,1.0,2.4442154513162047,2.3767942059003824,0.010148824514489667,-0.08908037089319372,0.4181294460189496,0.5083821235956528,0.2730740796953448,0.19310438350670878,0.020381310407880868,0.00921308248790754,0.07383050805627156,0.07532009914010887
20,0.5575466800444216,0.9958267635395206,0.04643761956369005,0.0,5000,3185,1.0,6,0,1.0,1.0,1.0,1.0,2.568424103664826,2.4996093719544943,-0.002553497318804521,-0.08314299568560851,0.4181990664517571,0.5123471905337129,0.2919260038469251,0.19878855085160643,0.021048055670603704,0.008801740887467184,0.08187734736026946,0.07607935467194572
21,0.5634490767013584,0.9939664402746607,0.042485398130699556,0.0,5000,3174,1.0,6,0,1.0,1.0,1.0,1.0,2.6824460459846393,2.6313112100911007,0.004901046064728618,-0.08849908362048248,0.4313359660604555,0.514019992733772,0.304958080406853,0.18423531079797298,0.021938766681634785,0.006721190872292073,0.08977709261294017,0.0636370629837207
22,0.5721645911574312,0.987147193450201,0.038302146861731515,0.0,5000,3158,1.0,7,0,1.0,1.0,1.0,1.0,2.809255610787392,2.7655915691225754,0.014980380659320922,-0.08558920902964041,0.4312824712565065,0.5163299274475481,0.3003180744822714,0.15701221710579732,0.01834636163907922,0.004162387428966044,0.0939110870588481,0.04871761080707132
23,0.5704864499937967,0.9943990928452714,0.035547098666256716,0.0,5000,3163,1.0,7,0,1.0,1.0,1.0,1.0,2.9330157122160045,2.8830183711584207,0.0014459955402177007,-0.08195881627928758,0.42746954833907586,0.5169077008867525,0.28055239774581053,0.12435939707246554,0.015008085718225745,0.001758237594419059,0.0898386458323626,0.031728375956400566
