generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,weights_variance_mean,weights_variance_std,lambdas_variance_mean,lambdas_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,mean_weight_0_mean,mean_weight_0_std,mean_weight_1_mean,mean_weight_1_std,mean_weight_2_mean,mean_weight_2_std,mean_weight_3_mean,mean_weight_3_std,alpha_0_mean,alpha_0_std,alpha_1_mean,alpha_1_std,alpha_2_mean,alpha_2_std,alpha_3_mean,alpha_3_std,mean_lambda_0_mean,mean_lambda_0_std,mean_lambda_1_mean,mean_lambda_1_std,mean_lambda_2_mean,mean_lambda_2_std,mean_lambda_3_mean,mean_lambda_3_std,lambda_variance_0_mean,lambda_variance_0_std,lambda_variance_1_mean,lambda_variance_1_std,lambda_variance_2_mean,lambda_variance_2_std,lambda_variance_3_mean,lambda_variance_3_std,extinct_count
62,0.5514543527229117,0.006623920397092619,1.0287530197129882,0.014431955686986221,0.03452370550186913,0.003310873352666749,0.0,0.0,0.0035092313538004558,0.012907918435921598,5000.0,0.0,3162.225,17.260485943333112,1.0,0.0,6.3,0.6403124237432849,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.732954384499638,0.09429675326169083,7.757235062045458,0.08785124264173515,0.002146293720119367,0.06630070766138088,0.011153137651326141,0.08800117917238107,0.49500017237582206,0.299750984727737,0.5304712428959154,0.24514520330125583,0.4709762980311192,0.2497089592654581,0.4360752775177058,0.2906938484763612,0.005472264261120658,0.018788139505217086,0.0010937977287545544,0.0031615045617671,0.0038805457672237073,0.015334272411043395,0.0035903176581029038,0.016361711453206584,0
63,0.5510687092957534,0.006013057653984699,1.0290823319357008,0.014139155010313499,0.034710581267572635,0.003399457637331024,0.0,0.0,0.003064099651892105,0.012151157020518371,5000.0,0.0,3157.75,24.911593686474575,1.0,0.0,6.275,0.6319612329882269,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.860534532774248,0.0970233138089989,7.882174159514216,0.08706934596409274,0.0017316655058574812,0.06490413606546248,0.010710496500345721,0.08726639166291164,0.49541407678560667,0.3014023095252583,0.5309454561069005,0.2452483878850197,0.4716368904611139,0.2501440735464098,0.43595452840490784,0.2910785581479919,0.004608568161024241,0.017026346432863534,0.0008216961525699037,0.0024989477833747757,0.003472064892478148,0.014252933893673837,0.003354069401496128,0.01598976685935257,0
64,0.5513310436957861,0.0058799240576612195,1.0290740560651355,0.01354285823646955,0.03452390979637525,0.0034379626738500943,0.0,0.0,0.002653364546856368,0.010902645293546943,5000.0,0.0,3162.0,24.8746859276655,1.0,0.0,6.275,0.6319612329882268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.987243106333446,0.09904090965475167,8.006179843874033,0.08815494216446788,0.0016269470204796465,0.06597102693133533,0.011651848996688405,0.08760878079520037,0.496437492245599,0.30286601240748895,0.5308844001916057,0.24550691038908573,0.4713491224166262,0.25048129897540317,0.43659259870480865,0.29217350158425026,0.003949537326971233,0.01521360813329215,0.0006526561540883523,0.0021307084209390994,0.003071009693843764,0.012786884278600962,0.0029402550125221232,0.014373167824500675,0
65,0.5526419133992999,0.007379159247503103,1.0278615349458715,0.01607126806894638,0.03397934289494041,0.003452296676548358,0.0,0.0,0.002186329030805228,0.008649138355230705,5000.0,0.0,3161.85,19.928058109108374,1.0,0.0,6.35,0.5722761571129799,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.110274724402407,0.09948636431278582,8.132268943758984,0.09023824842827678,0.003788413325783355,0.06792390343644057,0.011698217108461518,0.09107985860267341,0.4976881117874209,0.304389263224618,0.5303966528159684,0.2458871644837941,0.47033495180710333,0.2510367419604067,0.4377136395065392,0.2940444520151837,0.00329558883682327,0.012351894785310381,0.0005375564067500922,0.001728470995649963,0.002550746333510744,0.010340690298710336,0.0023614245461368055,0.011016656954060133,0
66,0.5525848061952964,0.007858825648837962,1.0284161315760227,0.016509568727941404,0.03372524652437553,0.0033440591902393854,0.0,0.0,0.001738308734728825,0.007078654007796881,5000.0,0.0,3161.125,25.070089249940853,1.0,0.0,6.1,0.48989794855663554,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.235204685384058,0.0975558756007122,8.253870647607723,0.09290552698594469,0.0036951916604322753,0.06998335342089558,0.008873766659689693,0.09206653499954948,0.4988617937246354,0.30575695310938983,0.5301665730414472,0.2459508581117918,0.47039067685605895,0.2516008314004423,0.43803275936655217,0.2951899145776684,0.002578721629616075,0.009973373026529618,0.00041185859982289987,0.0013931892345666976,0.00205197596577961,0.008381532210419308,0.0019106787436967154,0.009175622194606929,0
67,0.552075559071125,0.007103122026881052,1.029333601457127,0.01496172608100343,0.033704364691629726,0.0033030330020650425,0.0,0.0,0.0011914399485217241,0.00471215875508629,5000.0,0.0,3163.425,22.191087738098826,1.0,0.0,6.5,0.6708203932499369,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.358749695892893,0.09927149450102621,8.378648353261312,0.09484758522153874,0.0019685606506000173,0.06934619925660594,0.010268717442893703,0.09110814879671196,0.5004703733377955,0.30721061832765323,0.5296420845330795,0.24596408076708115,0.47046073402617833,0.2524342305561207,0.4384744278148829,0.296899904980236,0.0018253656464707606,0.006503749852898783,0.00031192021424773016,0.0009856606501347724,0.0013333301786272137,0.005459370751769624,0.0012951437547411918,0.006326265552917779,0
68,0.5517817423482304,0.006083246292963506,1.0300467355553893,0.012853157853399685,0.033592947576721856,0.003066669069715365,0.0,0.0,0.0007767444132948614,0.003006051603476338,5000.0,0.0,3160.075,22.9579915280061,1.0,0.0,6.375,0.5782516753110188,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.48299240697179,0.10033253041744652,8.502267218004198,0.09421192180714805,0.00247382903731731,0.06926275422781525,0.011277203737901548,0.08963673754030743,0.5016091661744667,0.30840995123049697,0.5293530160855091,0.24604592990960253,0.470327831156703,0.25301435363675306,0.43895967187890134,0.2980631042493781,0.0011879319764411197,0.004160561514442147,0.00023549339811355143,0.000731024589900515,0.0008544173336776939,0.0034421067954198132,0.0008291349449470803,0.004059935742025734,0
69,0.5518925268649204,0.005983340139375212,1.0292547002604902,0.012792096045562527,0.03391902194970613,0.0029886322296456607,0.0,0.0,0.0003812244098793601,0.0012268368879557313,5000.0,0.0,3162.9,22.28542124349459,1.0,0.0,6.05,0.6304760106459245,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.610040168430633,0.10150344801453998,8.623734336751273,0.09561295757963714,0.000339542385017166,0.07109379963925266,0.015467568033847268,0.08887394374291037,0.5025901158590604,0.3094486376668914,0.5289639526094414,0.24615287049421122,0.47002194235430406,0.25365001540242366,0.43940959939925445,0.2993587865607989,0.0006263332708186462,0.001991234077126139,0.0001791697138326141,0.0006335750704232781,0.00037984241355456334,0.0013324859920595597,0.0003395522413116169,0.0014721267989086582,0
70,0.5517592540456743,0.006192205206024248,1.0292958086735229,0.012379987748093613,0.034002291987929,0.0027369093077621825,0.0,0.0,0.0002509791847056415,0.0008400826901952512,5000.0,0.0,3161.1,22.79012944237044,1.0,0.0,6.3,0.6403124237432849,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.734794948450878,0.10136880164210607,8.747006888452196,0.09477790906783021,-0.0014092811937953934,0.07103260635270076,0.014576597267907308,0.08787140168319146,0.5026286132924372,0.3098997612545988,0.5290092074850538,0.24623382226259602,0.469969391591236,0.25384058188399294,0.43946901497592367,0.299581083185982,0.0003850321250733045,0.0012089258037397317,0.00011819550127104357,0.0004245098877942076,0.00026231760204912136,0.0009517468221747595,0.00023837151042909637,0.001016596657165156,0
71,0.5510288790060771,0.006105799893608668,1.0301786997965448,0.012058672190075831,0.034172175815352764,0.002735794856486249,0.0,0.0,0.00018390128152048576,0.000646581087016954,5000.0,0.0,3158.675,20.629332878210093,1.0,0.0,6.5,0.6324555320336759,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.863098317686676,0.10060718264865785,8.874289761279181,0.09628405075972157,-0.002784418242885446,0.0705116589606623,0.016397352123802375,0.08746552300661962,0.5027713678567174,0.31013571299829784,0.5290752639716992,0.24625870710642858,0.4700676318721985,0.2538978964803115,0.4395622947534476,0.2996532602361174,0.00028396806175705395,0.0009409301048466709,8.585910535391305e-05,0.00030616159921708524,0.0001858380260671458,0.0007125167990365139,0.00017993993290383025,0.0008218004363871758,0
72,0.5508659405999143,0.005846562091412814,1.0297521735109534,0.011791909087217608,0.034548006991644876,0.0026779330511293763,0.0,0.0,0.00018002105926833055,0.0006350411387122071,5000.0,0.0,3156.925,20.700709528902628,1.0,0.0,6.225,0.724137417898012,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.986304579417814,0.1003475136894851,8.997993891207306,0.09784041646336729,-0.0040679988012716824,0.07248714320839618,0.019130938434606466,0.08824436300818544,0.5029076853692809,0.3101151436743008,0.5290471750845677,0.24623342145957688,0.4701307977987742,0.2538948741724859,0.43959951672390707,0.29969102457604924,0.0003033243503889877,0.001095899312577565,9.548492594350015e-05,0.00037028776134502534,0.00016145509235224935,0.0006389708459161041,0.00015981986838858503,0.0007627165884927343,0
73,0.5510251515198481,0.0055601511027027735,1.0294770930201917,0.011829552164943486,0.03456071450931504,0.0028978465944636657,0.0,0.0,9.357251524449322e-05,0.00034236763646822957,5000.0,0.0,3155.25,24.622906002338556,1.0,0.0,6.375,0.6199798383818622,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.110744816784267,0.10015186402590646,9.122038773525938,0.09729664034074999,-0.004570327905385973,0.0709412330149888,0.01771295880539502,0.08837966988450673,0.5030434561835373,0.3103838542897923,0.5290414100698453,0.24629348491059538,0.47005731454146493,0.2540075105063619,0.4397414521103962,0.2999161275676584,0.00017744189394661915,0.0007551077505115669,6.796205995245191e-05,0.0002959495872157441,7.061267961884192e-05,0.00028507919498190506,5.82734274600599e-05,0.000249083251528514,0
74,0.5515546364956915,0.005679657554708504,1.0292824482968155,0.012515399247700726,0.03420267895641573,0.0034328480256353906,0.0,0.0,8.027275588361642e-05,0.0003062081076747352,5000.0,0.0,3156.275,24.7618532222449,1.0,0.0,6.35,0.653834841531101,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.237155207249572,0.10223869458091449,9.243420783207444,0.0984970608453351,-0.004610058824870358,0.07220456923145784,0.01767948164144783,0.08924160317231357,0.5029099529571133,0.3104932083285783,0.5291378161619754,0.24632457936749294,0.4700810743209464,0.2540121292734406,0.4397038155718372,0.29982601409663423,0.00011971049715406579,0.0004299186780398474,3.9066037544560405e-05,0.0001462098321047196,8.038149658365904e-05,0.00034138973899950855,8.193299225218051e-05,0.00038718221226321646,0
75,0.5517952612050046,0.006194956717785454,1.028924563045596,0.01234902567372298,0.03416244397289214,0.0032158452279760098,0.0,0.0,3.6424045866060816e-05,0.00022182734442345082,5000.0,0.0,3157.825,19.408615999086592,1.0,0.0,6.35,0.6910137480542627,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.358025552859626,0.1052884052310079,9.36957918065882,0.09909132193330304,-0.0036307841615460627,0.07304908932519243,0.01843997292646097,0.09045749315801188,0.5029096422854054,0.31063074984878236,0.5291159172879608,0.2463705621357303,0.4699640384100798,0.25408714025430484,0.4397568137018716,0.29996578450450034,4.471541726916332e-05,0.00026404433984862516,2.5122367108792774e-05,0.00015113240742321504,4.456710345899316e-05,0.00027714180905619303,3.129129562729401e-05,0.00019526268423329665,0
76,0.5513185408827418,0.006026538705593554,1.0306226185903533,0.011390394651910682,0.033688762507733915,0.0030979176410535574,0.0,0.0,2.002535292128975e-05,0.00010045376653652702,5000.0,0.0,3164.35,21.57029207034527,1.0,0.0,6.225,0.47368238303741045,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.482489267336325,0.1047164827113912,9.497795766732837,0.09820933198026069,-0.004069297724659446,0.07365010135846389,0.018194794281874104,0.09085448332575852,0.5029923563913427,0.3106946854749461,0.5291593705122026,0.24637498602376312,0.47003830972039323,0.2540794504018734,0.4398173031765557,0.29996058478119686,3.072723988155805e-05,0.0001368890570076643,1.518249914577168e-05,7.146797529534089e-05,2.037138897541746e-05,0.0001214502019476241,1.3820283682411803e-05,8.555417789924854e-05,0
77,0.5506281027434363,0.00537018561760691,1.0317747314777328,0.010577963717644537,0.033711881914946104,0.0032305399937844264,0.0,0.0,2.087006741028685e-06,1.3033352920368103e-05,5000.0,0.0,3160.7,14.225329521666625,1.0,0.0,6.45,0.6689544080129826,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.606966033849996,0.10585241055734178,9.620997248178313,0.0989227826532901,-0.0036555631453103754,0.07641591552951814,0.01737842832196998,0.09246162933504418,0.5030207046804747,0.3107722690722266,0.5292047452404811,0.24638885510389807,0.4700804586262353,0.25408305780504664,0.4398549931252659,0.29995343110613637,2.482912486502543e-06,1.550578350840677e-05,1.4217858122951693e-06,8.879049551934573e-06,2.606817485593507e-06,1.6279569979721398e-05,1.8365111797235208e-06,1.1469008641409667e-05,0
78,0.5514341345618747,0.005957116792598819,1.030354066415308,0.011599435410008276,0.033750972847573835,0.0033943360372158215,0.0,0.0,1.5655683574240962e-06,9.776971258469346e-06,5000.0,0.0,3157.375,17.599272001989174,1.0,0.0,6.45,0.5894913061275798,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.731401776816616,0.10506324070021554,9.74630416516131,0.10045010257712542,-0.002189209482759706,0.07718764507911996,0.015842230255102025,0.0904552068334941,0.5030224671008299,0.31077438910984173,0.5292060789028031,0.24638912434760546,0.4700822644863522,0.2540829948383099,0.4398565088683036,0.2999532588137328,1.8625570999380501e-06,1.1631665361015847e-05,1.0665527978441787e-06,6.660620087723107e-06,1.9555044498865908e-06,1.2212121375400922e-05,1.3776590820275654e-06,8.60347820973752e-06,0
79,0.551731503187536,0.006566500597062216,1.029254195088296,0.01423225323892908,0.03405291123778492,0.0038670401986182967,0.0,0.0,5.220649869096401e-07,3.260294798284588e-06,5000.0,0.0,3159.05,20.771314354176052,1.0,0.0,6.5,0.8660254037844386,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.855535920270945,0.10532861486031551,9.869814356981824,0.09705224419163595,-0.002897866017727608,0.07522601600268503,0.018033011353529915,0.0891474907300889,0.5030259919415403,0.31077863031105996,0.5292087462274475,0.24638966367874549,0.4700858762065859,0.2540828704064739,0.4398595403543789,0.29995291512478556,6.211008566865467e-07,3.878773606811015e-06,3.556598916965866e-07,2.2210953117557743e-06,6.520957070896357e-07,4.072336385538964e-06,4.594034921657913e-07,2.8689738890326006e-06,0
80,0.5517377659923662,0.006573633702385596,1.028829099166266,0.014135776448897438,0.03424855559268122,0.003584052614653286,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3153.7,22.91309669163031,1.0,0.0,6.375,0.5782516753110188,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.979379523171593,0.1046194552556506,9.994758359361516,0.09698918406815549,-0.001426233672087801,0.0760061283251927,0.01719194644966799,0.08725829457627492,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
81,0.5511575441823949,0.006111356478901508,1.0305634351039035,0.012287941559743953,0.03387765478982816,0.0030963583173638275,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3166.45,23.852620401121552,1.0,0.0,6.15,0.5722761571129799,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.106769979830684,0.10437737554508929,10.121776548152763,0.09839500869252354,0.00039833743286791926,0.07557392606967696,0.015696398313193426,0.08943218351982395,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
82,0.5514525622220343,0.0067734440829466565,1.0302059326339823,0.013287185623245622,0.0338176078007781,0.0031214129513891,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3164.025,23.10355762647822,1.0,0.0,6.225,0.4736823830374104,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.235007829839951,0.10309417854533921,10.246222870402294,0.09904896236954129,0.0015534426164874582,0.0759448031979259,0.016966945726242064,0.0899493492562455,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
83,0.5515380695174967,0.006422649994174316,1.0298303347995996,0.013380157047532495,0.033916331454181485,0.0034437895936510724,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3161.4,21.113739602448447,1.0,0.0,6.325,0.6475916923494309,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.360843540429645,0.10390838082039568,10.368580997608897,0.09978766999159212,0.0015569240090588324,0.07606035174223777,0.01732533424961847,0.08835187268175757,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
84,0.5508300896834956,0.005579608656886913,1.030750164165737,0.01149867107507948,0.03402873590819223,0.003442582922634008,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3162.2,18.753932920856894,1.0,0.0,6.325,0.6475916923494309,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.487562070812668,0.10421462924201982,10.494956012962026,0.10141923103023832,0.0003979014033316911,0.07852212230407123,0.018774834433638976,0.0867911494920005,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
85,0.5502101106379083,0.004674429073058853,1.0312554141206367,0.01025807819651761,0.03428339806395835,0.003557727426019864,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3165.0,24.317689034939153,1.0,0.0,6.325,0.6077622890571609,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.612718516413123,0.10403564760319986,10.619123732010902,0.102092646999862,0.0009420869061236611,0.07691292916091358,0.01941353317890678,0.08590138400667292,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
86,0.5492840860497225,0.004651341789957904,1.0323491535813205,0.010785537555132537,0.03455228979679702,0.0034102262744290708,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3159.1,20.457028132160353,1.0,0.0,6.3,0.6403124237432849,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.738583823385387,0.10649652583537005,10.747257818157891,0.10230254460281543,-0.002480237125311465,0.07844388501920188,0.022349939990499196,0.08448281442117897,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
87,0.5491879063235862,0.005398259895966744,1.0326411222139114,0.01206011060159467,0.0345010315104494,0.003410008814681198,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3157.85,27.83662156225141,1.0,0.0,6.475,0.6703543838895961,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.863256512401112,0.10567308055418691,10.873895946865654,0.10527888719739066,-0.0003995187021993599,0.07933415474975272,0.02533746792182957,0.08188286129245174,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
88,0.5498293630591712,0.006591624662955014,1.0313401955321588,0.0136308446067852,0.03459960683727219,0.0034484311065432808,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3159.975,25.16891684200971,1.0,0.0,6.4,0.6244997998398398,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.987015123399445,0.1094141538931689,10.997587094322467,0.10629453389914749,0.0002863704029991539,0.07818300478349688,0.025260728817064426,0.08243086635730751,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
89,0.5497020366464793,0.006305780809670278,1.031857797822984,0.012749202168490651,0.034467048178589386,0.003395754316407815,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3153.25,18.632968094214082,1.0,0.0,6.5,0.7071067811865476,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.114651957099705,0.10887660013736293,11.122150898619989,0.10687634631630609,-0.001153488383352096,0.07586104061421903,0.025497256642900968,0.0844950224960325,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
90,0.550018812972657,0.005729835833894222,1.0313908411116723,0.01176542565489057,0.03441367816368877,0.0034615363019124762,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3159.55,24.359751640770067,1.0,0.0,6.425,0.8027297179001162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.238080992550476,0.10943007292193871,11.248371160788023,0.10761972014966956,-0.002205042923081149,0.07493342722530397,0.025380356783454905,0.08472280606958825,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
91,0.5493497751585019,0.005389525263108371,1.0332794371276663,0.010626101893196366,0.034027389146892614,0.003745020545428445,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3160.625,23.555983846997346,1.0,0.0,6.3,0.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.364426414730348,0.10972934997463837,11.373921346577271,0.10878896590605712,-0.0027370850769314315,0.07726180750894285,0.024866024515107575,0.08729593191610255,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
92,0.5500040552167562,0.005437559235967039,1.0321840253831387,0.011024396158362792,0.03401860585690744,0.0035636157230496215,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3165.075,22.930751732117287,1.0,0.0,6.175,0.4943429983321297,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.491719238932939,0.11077020487058109,11.495982886202352,0.11124258349537046,0.00011534093380162411,0.07795597762844642,0.024254960790696983,0.08785357655865281,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
93,0.5500074056883232,0.004912150259054719,1.0326778145507922,0.009943818360851935,0.03377167927490502,0.0033089409581907804,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3160.5,21.766947420343534,1.0,0.0,6.45,0.7053367989832943,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.615535045817335,0.11053403332969954,11.622751040002214,0.11159314227619989,-0.003032540672203856,0.07536722402197954,0.021589209625149534,0.08755970906271728,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
94,0.5507528254233417,0.00472200705396325,1.031666229145377,0.009008815204389847,0.03364004453958998,0.0031679464155923917,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3162.875,24.052221830841326,1.0,0.0,6.5,0.7416198487095663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.739597155524457,0.10854716927190573,11.746067111944669,0.11073034348299371,-0.0026787862875067223,0.0773284387205213,0.02149598272006264,0.08791553589198918,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
95,0.5505240502938588,0.005044642960766902,1.0320979993576127,0.009793387174488922,0.033628694815773096,0.003033239773067614,0.0,0.0,1.4094100153224517e-27,9.737128185376008e-28,5000.0,0.0,3157.75,21.80223612384748,1.0,0.0,6.35,0.7262919523166974,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.864975221958398,0.10837532526629674,11.873392247681801,0.11116078902731584,-0.0009705813152037918,0.07955813569561555,0.018424849437405216,0.08916011717405938,0.5030277543618956,0.3107807514746477,0.5292100798897696,0.2463899337661763,0.4700876820667027,0.2540828089413755,0.43986105609741655,0.2999527437282429,1.78309288153792e-27,2.3875905791549813e-27,1.4633659114675664e-27,2.238077751402112e-27,1.235896477962703e-27,1.5401263610598251e-27,1.1552847903216173e-27,1.725904086760396e-27,0
