generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9810370595016664,0.0033166810586671234,0.009617308400296799,0.0,5000,3154,1.0,6,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.502040464696474,0.4969670321646997,0.5135225793298126,0.5044997936595546,0.08560184861565347,0.08581137587967994,0.08400831722346948,0.08311792471706823
1,0.9449537782646835,0.18830625068954882,0.0197935114042509,0.0,5000,3156,1.0,6,0,1.0,1.0,1.0,1.0,0.13564160559644292,0.13383400851313068,-0.002685082392438615,0.0001480207430795768,0.5035263985010241,0.4950789166319808,0.5064931130793245,0.505661764787194,0.08449682515386431,0.08683422902704097,0.08419016608564954,0.08169627609805483
2,0.8890753282794942,0.3538763963853761,0.028713375840276743,0.0,5000,3157,1.0,7,0,1.0,1.0,1.0,1.0,0.27110380325041605,0.24657218706938977,-0.0010859088082853928,-0.005580761991049075,0.5111105645066589,0.4896893207422886,0.5006819253711894,0.5161751057886313,0.0838689232090246,0.0842679396762441,0.08357519349450959,0.08207246687385222
3,0.8203058576565588,0.5083995061011573,0.03741053560666701,0.0,5000,3154,1.0,7,0,1.0,1.0,1.0,1.0,0.39508855760430917,0.3727182267459501,0.0013190712779012732,0.003287868506150854,0.5145838102750984,0.48915366187330284,0.49957142001457816,0.5125647284799235,0.08220699335150983,0.08554250281995558,0.08322199758407609,0.08131946592390327
4,0.7490546392112828,0.6470128453512544,0.044948964478373585,0.0,5000,3152,1.0,6,0,1.0,1.0,1.0,1.0,0.5231079751932356,0.5015646901194053,-0.014509738379855482,0.00045161917918803886,0.5217748854876058,0.49462117324415694,0.5088329440180067,0.5105668011279453,0.08137265403895258,0.0861190767656947,0.0837895330106283,0.08485311639698183
5,0.69485894575752,0.7500014615399876,0.04733368475785399,0.0,5000,3199,1.0,6,0,1.0,1.0,1.0,1.0,0.6386660322171382,0.6351678559561111,-0.026618466955346913,0.0006209829069751692,0.5095944740800183,0.4983100011454614,0.5089410573176238,0.5090503787957735,0.08316271972626561,0.08451425276274854,0.08574663262280072,0.08477297371362304
6,0.6557250649354548,0.8195786236447397,0.04895390217734469,0.0,5000,3145,1.0,6,0,1.0,1.0,1.0,1.0,0.774227389152221,0.758206281277154,-0.05356054678324197,0.0017547542404966424,0.49935435752903534,0.5036719449048143,0.5073775289760416,0.517293446853148,0.08241282585623248,0.08613303721064058,0.08820827331044184,0.08554295184774742
7,0.6390118825522029,0.8452245712306193,0.051163722726633984,0.0,5000,3161,1.0,6,0,1.0,1.0,1.0,1.0,0.9071433449190598,0.8663461018612573,-0.04458980560757486,-0.0068961936490988755,0.4727561382320783,0.5086248062733383,0.5112173541710139,0.5220538142650382,0.0805852070971933,0.08611459726838365,0.08899702986026145,0.08446966776459265
8,0.6342542304753898,0.8578848454436957,0.04938935838607717,0.0,5000,3186,1.0,6,0,1.0,1.0,1.0,1.0,1.0309433494485285,0.9830159534328807,-0.046651188584941515,-0.01602012525842699,0.46245199729253,0.5178263101624673,0.5114415805604958,0.5399892843498845,0.0793579655603314,0.08042785341241192,0.09007599182080334,0.08701991906664996
9,0.6275665914299152,0.869961231627615,0.049551753708108104,0.0,5000,3157,1.0,6,0,1.0,1.0,1.0,1.0,1.1597230810251247,1.0797505662088787,-0.03288937996418466,-0.009093563431522601,0.4499892281905416,0.5294082846364057,0.5171401961214637,0.5616518669571741,0.07542827725283585,0.07265914257730405,0.09030580117723701,0.0843178741978863
10,0.6221021456781706,0.8796879028014484,0.049379667672992344,0.0,5000,3154,1.0,6,0,1.0,1.0,1.0,1.0,1.2829739903825663,1.2170178573853692,-0.035115294228248044,-0.013224722706712991,0.44077806757077614,0.5175518836263582,0.5138044124785931,0.6042881942179407,0.07039379930318897,0.06334965722821569,0.08562830716341191,0.08145960703781649
11,0.6178287559419924,0.890567864119788,0.04726433201538774,0.0,5000,3188,1.0,6,0,1.0,1.0,1.0,1.0,1.4015068796947332,1.3446083772282222,-0.02684016241441114,-0.01040682229231682,0.4532033353405539,0.49729969784195366,0.4807868110340656,0.6481203968637347,0.06113312553108218,0.05667625526312674,0.08521682924563712,0.07155733366097956
12,0.6081520906899408,0.9099840008426252,0.04623169608355393,0.0,5000,3182,1.0,6,0,1.0,1.0,1.0,1.0,1.5364808283089137,1.4644422519038787,-0.02098951400472536,-0.005352004725624695,0.4718127806909388,0.4830518585487035,0.4385448770813257,0.7046490065171266,0.04698027253791998,0.047818132750268465,0.08126895893638966,0.05369048153750946
13,0.6044708232360357,0.9194710767661104,0.04479997829505681,0.0,5000,3177,1.0,6,0,1.0,1.0,1.0,1.0,1.6559339678735816,1.5890058280395583,-0.023103975713344174,-0.01103144475873723,0.4843174429024497,0.4574771152690911,0.40785141116135404,0.7515431424956394,0.03810642038728755,0.032921866051540585,0.07155228756103485,0.03425505136632563
14,0.6015194474447162,0.9247403604317239,0.044639888295841534,0.0,5000,3157,1.0,6,0,1.0,1.0,1.0,1.0,1.782533499023125,1.714900870989955,-0.023668111545163153,-0.009925505906687622,0.47453531902495816,0.4466328832039286,0.4132685297545043,0.778261567930371,0.029346550157770317,0.021564261947062357,0.06574575423033693,0.020428447268107365
15,0.5968880890138772,0.9327906343786782,0.04436683650601593,0.0,5000,3143,1.0,6,0,1.0,1.0,1.0,1.0,1.906425671858824,1.8424951782683465,-0.02484853793492356,-0.018427984742950522,0.47587960654849376,0.43368755598776315,0.417342652746566,0.7897177844010215,0.021100313548989436,0.012262697512086765,0.06145590355227171,0.012086969267349777
16,0.5893197491763064,0.9458820541612064,0.04402406529122101,0.0,5000,3119,1.0,8,0,1.0,1.0,1.0,1.0,2.040513258160947,1.9773447174476826,-0.03167578101689926,-0.018257801167807272,0.4748388199167558,0.4301758919182754,0.4210007150382482,0.7982160814819343,0.017587779360128657,0.007597362750600698,0.058948097892834644,0.006286983471578142
17,0.5841591825070804,0.9565015483485741,0.043144797055889965,0.0,5000,3148,1.0,6,0,1.0,1.0,1.0,1.0,2.1712382438939084,2.0907098701847833,-0.039657804565520885,-0.02338036101483559,0.4805352307052348,0.4239234887089623,0.4156976533778419,0.8006852206816962,0.01567262251851079,0.0032988542623627274,0.059186047823680255,0.004657222671173213
18,0.5792386131729659,0.9658943145131791,0.04284111064306274,0.0,5000,3157,1.0,6,0,1.0,1.0,1.0,1.0,2.288075482975599,2.22808894916907,-0.04412620621888586,-0.033090828105767495,0.4893893840113433,0.42131925915869745,0.3988159852092609,0.8037393772464939,0.015334010415835249,0.0019258386432923953,0.059276856243893984,0.0026946782529348153
19,0.5764893996963465,0.9680835490927294,0.04405633924075335,0.0,5000,3193,1.0,7,0,1.0,1.0,1.0,1.0,2.4011636234041984,2.354467390649573,-0.04713122218656254,-0.032162336603237286,0.4871746266065431,0.4207010632024811,0.4023616145768874,0.8044879105167483,0.01476972096938486,0.001074683076220477,0.05915407490668827,0.0020620366341151707
20,0.5742379893098601,0.973420031702207,0.0432913619706673,0.0,5000,3143,1.0,6,0,1.0,1.0,1.0,1.0,2.5179913625719568,2.485997005412612,-0.052172631570522925,-0.023584361295819055,0.4866008837863096,0.4204946613701095,0.4030532990866765,0.8048515981591858,0.014304039891300002,0.0007085278051140117,0.05897878239021376,0.0016262939649613348
