generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9934413324778146,0.002611912412904057,0.003300336998831856,0.0,5000,3166,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4953846833222626,0.4897853632212347,0.49823180898587205,0.5106786691101637,0.08750428581431177,0.09006249286243333,0.08600790208903059,0.089896534041592
1,0.9756563985491681,0.1556285003169171,0.00635319875989485,0.0,5000,3117,1.0,7,0,1.0,1.0,1.0,1.0,0.10883742900957204,0.11323632450524221,-0.012771003179217508,0.0010781645025051514,0.49656883995666096,0.4917935290385165,0.49302259115167824,0.514317400539011,0.09095290621894193,0.09501905182735167,0.08720824547734324,0.0919395880388847
2,0.9265600812861104,0.33814024374063045,0.009934311095752976,0.0,5000,3090,1.0,7,0,1.0,1.0,1.0,1.0,0.24488356826077767,0.23980825538412648,-0.0075129217851638945,-0.004567930109223343,0.4890936075767862,0.5017992408046147,0.49519441279502646,0.5109977532470896,0.09519027481507365,0.09529682402208112,0.08869338754135249,0.09484537690467064
3,0.8568648834444011,0.5094667767065093,0.013332866905143896,0.0,5000,3184,1.0,6,0,1.0,1.0,1.0,1.0,0.368434428837493,0.37193596399882045,-0.0047746028252384255,-0.006874141034696621,0.4998047689668955,0.4933794462688984,0.48837032944420744,0.5162704269024498,0.09595851568964017,0.09329685243706047,0.09324220010115494,0.09438418707892995
4,0.7748772166520054,0.6715943216640373,0.01658601527907354,0.0,5000,3145,1.0,7,0,1.0,1.0,1.0,1.0,0.4842481515834405,0.501189592155965,0.00020935533427270375,-0.0023358970401975224,0.49405698700840933,0.4941499126058975,0.48906958542014356,0.5111356695108611,0.0938546596919713,0.09648603867281846,0.09456833544808774,0.09859039021684499
5,0.679055677423228,0.8432025323660891,0.018587141291161232,0.0,5000,3147,1.0,6,0,1.0,1.0,1.0,1.0,0.6206053039455766,0.6310735720556739,-0.0024899105829231695,-0.012688512935488555,0.4949116283271793,0.4957676215946075,0.49261405293545485,0.5121695024771024,0.09560941651613009,0.0999395462104156,0.09651623453793455,0.09763604047788979
6,0.6097293523904366,0.9606405489359934,0.019786314657100543,0.0,5000,3170,1.0,6,0,1.0,1.0,1.0,1.0,0.7461671462832679,0.7406360523978344,-0.00552545016451365,-0.0029221989055139147,0.5089487481485223,0.4844055181570972,0.4977362653250763,0.4997993752975886,0.09603199934670519,0.10453426965203608,0.09277786490083774,0.1004514406714057
7,0.5759020883198032,1.013856052444078,0.02170420937785628,0.0,5000,3210,1.0,6,0,1.0,1.0,1.0,1.0,0.8717234322563807,0.8578621135293898,-0.011827323492892554,0.012333077594174222,0.4628056607446567,0.4128042078013754,0.5084090672557925,0.5004752021282849,0.09892675846784225,0.09227448793128831,0.0917936649880124,0.0986017232989892
8,0.5655916886155539,1.0194671987659303,0.027646127172682267,0.0,5000,3175,1.0,6,0,1.0,1.0,1.0,1.0,1.0100895591714698,0.9645300270562593,-0.007239347486934226,0.010111567413248085,0.33035212544213244,0.3316591477100214,0.5140524539353454,0.48262831191063627,0.07777453308103575,0.08067587973253779,0.09174302026689948,0.09312813958695969
9,0.5659376964715368,1.017997855111729,0.027950319478253452,0.0,5000,3148,1.0,6,0,1.0,1.0,1.0,1.0,1.1360434513308995,1.0855712082847453,-0.023149978165485148,0.01143832645134011,0.23728686045621358,0.26404130245564905,0.5032132055340091,0.5120566508546112,0.05093818930988829,0.06490049215762453,0.08947366791715598,0.07936489275274224
10,0.5627299265370536,1.0241804582800562,0.027537743192827806,0.0,5000,3159,1.0,6,0,1.0,1.0,1.0,1.0,1.2656860302553898,1.216563926820214,-0.02280838230279935,0.011527255440633873,0.19905401478392848,0.193449797218715,0.48251249184355527,0.5222696839433791,0.03600180303280388,0.03360510051353592,0.095416844440076,0.07093954838823543
