generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9933579383195175,0.003497398579029526,0.0033405462603173777,0.0,5000,3176,1.0,5,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5054686133222269,0.49719138269363583,0.4969232666391679,0.5140343119973354,0.08608798055922774,0.08770510177618647,0.08677676076639576,0.08696249715945498
1,0.9712417214666071,0.1810672421379639,0.0064929275101192445,0.0,5000,3184,1.0,7,0,1.0,1.0,1.0,1.0,0.12417732904820003,0.1334703789305201,0.003414951973570675,0.013350505085033626,0.5074085457778923,0.49976719142797765,0.4919917959975397,0.5038071162124242,0.09161570806469159,0.08848714724193,0.08908808615507073,0.09125009585814996
2,0.9235973887855536,0.3497801647511239,0.009531947582692343,0.0,5000,3147,1.0,8,0,1.0,1.0,1.0,1.0,0.23274695673547896,0.26798072301147585,-0.005841393492165104,0.017961217350171407,0.50981184255818,0.4891804165759051,0.48921562370772537,0.51444490056101,0.0915820110129707,0.09134155234544872,0.09000871210127642,0.09135207642710597
3,0.8609089671275844,0.5044117515358535,0.012208869554845458,0.0,5000,3187,1.0,7,0,1.0,1.0,1.0,1.0,0.3464315094455035,0.38207187451247565,-0.0076793208697078785,0.01357027758866336,0.516791392680376,0.49620553811263773,0.48984892304800753,0.5034770996426506,0.09456543840566478,0.09322232972658304,0.09002789429781473,0.09557831741388464
4,0.7750279539010704,0.6761575155452754,0.014980910788077915,0.0,5000,3156,1.0,7,0,1.0,1.0,1.0,1.0,0.470170692907339,0.5146982143933551,-0.015470573069360647,0.011274943330639655,0.51916622082691,0.4970760539143799,0.4987404051863861,0.5037754225852348,0.09768564149374961,0.09601813059336162,0.08956310664503123,0.0965684466914002
5,0.6927965324769241,0.8240697932527188,0.01650218540395989,0.0,5000,3162,1.0,8,0,1.0,1.0,1.0,1.0,0.5985189587476987,0.6217238240565032,-0.0006272109205597131,0.019191933186352927,0.5173861164899513,0.4926075835153975,0.5069524392313861,0.5172371259479145,0.09813560050997559,0.09723160701783735,0.08769598258813568,0.09724104970079574
6,0.6085067258615425,0.9667247988014865,0.01809390485004699,0.0,5000,3128,1.0,7,0,1.0,1.0,1.0,1.0,0.7277008188556978,0.7551419694204085,0.0020555621643382955,0.02148661725527624,0.5173823891868896,0.489840810668203,0.5137452061523978,0.5130028389521236,0.10012484737915232,0.09699032013552338,0.08885636513321396,0.10122866792614019
7,0.5782330034653219,1.0141219826888097,0.02009898540212268,0.0,5000,3148,1.0,7,0,1.0,1.0,1.0,1.0,0.8461732948686203,0.8835138554781624,-0.003923035984239043,0.033905585816720964,0.44150915582909667,0.4165534430572233,0.5409051918109964,0.5267082407999579,0.09669568896835874,0.09014145444269077,0.08760747290895152,0.10579788824500119
8,0.5787344124426462,1.004741183193228,0.02422018993122251,0.0,5000,3105,1.0,6,0,1.0,1.0,1.0,1.0,0.9751897360128374,1.0178749122385262,-0.012125387994482276,0.04267787411298274,0.30497441602021347,0.3358646716271577,0.509121191954327,0.565020092342569,0.0731783833047148,0.06300391861866277,0.09544881504661128,0.10579788681970231
9,0.5739765625050252,1.0102270943888907,0.025306113449678758,0.0,5000,3146,1.0,7,0,1.0,1.0,1.0,1.0,1.0888090653929885,1.1380081682133278,-0.01225583246826579,0.05100205346038013,0.2303679427657501,0.29663777926067325,0.4625816479823778,0.6206134994934678,0.05206654816955081,0.04346814090116204,0.09684967014238484,0.10128737303861769
10,0.5732232079185395,1.0110032809582015,0.025755035292472635,0.0,5000,3192,1.0,6,0,1.0,1.0,1.0,1.0,1.2079394251200213,1.2560812564778439,-0.020757667775348418,0.059499481110648275,0.16188568180090773,0.28101288112894796,0.4288093027227579,0.6759734533253984,0.03002753649878237,0.04340403544043559,0.09920261947505934,0.07979751553633832
11,0.5746090003261611,1.0106781826509743,0.024418057404728365,0.0,5000,3170,1.0,5,0,1.0,1.0,1.0,1.0,1.3319700185628798,1.36482779267146,-0.014900924120029371,0.0432442216084909,0.14500712476276614,0.25015803925882335,0.3717160943151394,0.6983313392781784,0.02095934323146306,0.047424874837827306,0.08857370389555941,0.0602607837639203
12,0.5695562153183842,1.017922700343707,0.024731387303869062,0.0,5000,3184,1.0,7,0,1.0,1.0,1.0,1.0,1.4511782716608277,1.4813001208751808,-0.006342960227876405,0.022618071665011053,0.1605201228983836,0.1911871392014189,0.3284192941840366,0.6605406515008273,0.024447445156512215,0.03808000626873753,0.0741913336155576,0.0581507426028889
13,0.5668432292731915,1.02244416273623,0.024613584185304398,0.0,5000,3196,1.0,6,0,1.0,1.0,1.0,1.0,1.5534477684925778,1.5961231604122683,-0.009271757681328888,0.030384040872869424,0.1865036369867989,0.16061229823919485,0.30097545955954225,0.6354722559815921,0.029588287225642995,0.030506187730357574,0.06129624510319504,0.05849716666253186
14,0.555219653400676,1.0399612080483123,0.02563373068275054,0.0,5000,3166,1.0,7,0,1.0,1.0,1.0,1.0,1.682906619399138,1.7292403008949304,-0.010290513379756831,0.03811659863280067,0.1983438500867256,0.13328510285970227,0.309900375191992,0.6014014028681187,0.03223215303152347,0.02003351547013474,0.05241750270522658,0.05772293338105693
15,0.5554419610716069,1.0380026094266621,0.02637743023102305,0.0,5000,3134,1.0,6,0,1.0,1.0,1.0,1.0,1.7902636131332725,1.8562003771822417,-0.03433171199161647,0.03595558775046584,0.19387386750652455,0.14455064212128932,0.31250811077755997,0.5779321151007761,0.03386238202287392,0.02317916887736558,0.05350440838863642,0.06056646324060696
16,0.5525131500833589,1.0491103264161301,0.02315811248113662,0.0,5000,3156,1.0,6,0,1.0,1.0,1.0,1.0,1.9182717068749073,1.9865964176494555,-0.022840504489418288,0.03397078623671115,0.16864161711205936,0.15930924219472953,0.3089864942612259,0.5880235398546035,0.025016953696706944,0.028954178736925996,0.05929453288080099,0.06633497128672398
17,0.54609305052145,1.0659467656573207,0.019796515975061147,0.0,5000,3142,1.0,5,0,1.0,1.0,1.0,1.0,2.042778710094112,2.1181382257468204,-0.008038412426444168,0.027629017531710057,0.18121672517630044,0.15752516268224828,0.3059784559980378,0.6034419232997764,0.025533208934538167,0.031388540212259494,0.05223022807884629,0.0646524894351038
18,0.544389280333657,1.0647642207796002,0.02186113043054829,0.0,5000,3150,1.0,6,0,1.0,1.0,1.0,1.0,2.1711636230530122,2.2467540747244117,-0.012396336904283906,0.027051595331775004,0.19435402715720013,0.1392032594826433,0.30417236586479185,0.5581834675821119,0.026889918287474644,0.019765693782636158,0.05139475443525045,0.06817708533405473
19,0.5405325033406628,1.072204705792501,0.021252485340717445,0.0,5000,3124,1.0,6,0,1.0,1.0,1.0,1.0,2.306302512781805,2.370919815088493,-0.008868722093212558,0.036030947929873644,0.18753708634211128,0.12108201869296474,0.30725323892076695,0.5635388293842856,0.027265854400002724,0.01601063899117769,0.047141626846013085,0.07914805959559612
20,0.5391565034902618,1.0723991967272166,0.022432147812101774,0.0,5000,3188,1.0,7,0,1.0,1.0,1.0,1.0,2.4374495207438542,2.4831565783174394,-0.01739991200426239,0.035175319241331604,0.18581660938082908,0.12429407131360151,0.3075596785233486,0.5434322453560804,0.025050991986628263,0.018164142674706972,0.04450392512890432,0.09499255632916417
21,0.5410884801370512,1.0694891257464196,0.022253965280699544,0.0,5000,3145,1.0,6,0,1.0,1.0,1.0,1.0,2.5559213949556456,2.616148956114359,-0.013418479128104658,0.05703746920542417,0.16924212435032193,0.11316575308715314,0.3243003115402524,0.5257628789291623,0.02366683121863971,0.015235643389414267,0.051166997459578256,0.11166464165401019
22,0.5381864983392186,1.0764910182291427,0.020878067277336362,0.0,5000,3155,1.0,6,0,1.0,1.0,1.0,1.0,2.682356916355653,2.758415976076326,-0.023050831744890827,0.062306689117428794,0.17661400730993077,0.11716861380994835,0.3401585881964316,0.5441702732753423,0.02557728491773371,0.01614253540923713,0.05326901048355264,0.11624621284001027
23,0.5369170633683275,1.079898917100609,0.020372318656627142,0.0,5000,3163,1.0,7,0,1.0,1.0,1.0,1.0,2.8229447762276556,2.891238967089724,-0.031027327577599996,0.049952203789484256,0.14998580305112436,0.11688361563087178,0.38332480928303614,0.5369315292999866,0.020209963765597187,0.016837616986214932,0.06161921453900809,0.111969338053398
24,0.5392567475501718,1.0807107926076955,0.017791756066571077,0.0,5000,3185,1.0,6,0,1.0,1.0,1.0,1.0,2.9621353336940914,3.0107099498429615,-0.03120663175385095,0.04989101916088181,0.1381358427221728,0.09565946749832198,0.37179573436066826,0.5898299586251117,0.019267398712771045,0.012756695761546196,0.05558917643303434,0.08843199230857611
25,0.5407750483060269,1.0802792049634948,0.01665653930531999,0.0,5000,3206,1.0,6,0,1.0,1.0,1.0,1.0,3.0914475748841004,3.1364261149827444,-0.034799238660248574,0.05109247918442512,0.12645416703520068,0.08906964871492333,0.40510578392301566,0.6611800586187527,0.017461536825046163,0.011199569359639392,0.05809929015122086,0.06797876147840495
26,0.5440066945454156,1.074279151286709,0.016936357667147073,0.0,5000,3125,1.0,6,0,1.0,1.0,1.0,1.0,3.2079054788646086,3.256401517001941,-0.06406107106026473,0.05230981700144806,0.1328015064206783,0.10003413137877418,0.4331080441899504,0.6781847909715935,0.020304999740518415,0.012080099177321271,0.05925692404016262,0.0671247724976475
27,0.5378905736657446,1.082184057487503,0.018111197556806846,0.0,5000,3164,1.0,8,0,1.0,1.0,1.0,1.0,3.3329806706688196,3.3684803589179277,-0.05830270149776238,0.04575700849584068,0.14164569183016926,0.1066089336478326,0.42461622593461446,0.6691465466178764,0.021388206503830696,0.013272930030314654,0.056899786743312426,0.059389107801435685
28,0.535905912378796,1.0854933089454901,0.01813110966984702,0.0,5000,3164,1.0,6,0,1.0,1.0,1.0,1.0,3.447194617445554,3.4850898750097454,-0.055129033595249226,0.029339325549217397,0.12514232351505003,0.10368195836497716,0.38735750628087856,0.6673016308938623,0.017678162647666897,0.012328015559913865,0.05062172899048261,0.060423082752897275
29,0.5334528604154267,1.0866816710692797,0.01967026986003421,0.0,5000,3152,1.0,6,0,1.0,1.0,1.0,1.0,3.5928142923985815,3.6283653661873703,-0.05286587748032793,0.03531322188875513,0.11836897099497867,0.11009027556608186,0.39497114826493473,0.7114935755438423,0.017572007169518046,0.012621055395979916,0.048930906985016946,0.053610323674518234
30,0.534708935958887,1.0850781811682144,0.019514917808824556,0.0,5000,3156,1.0,6,0,1.0,1.0,1.0,1.0,3.7272377933354885,3.7441875424182456,-0.04421066101563051,0.018886317952129982,0.11515485099026607,0.11421657464509564,0.3612238465489344,0.71299628324879,0.01690126117265187,0.012436720472374657,0.04827026220546192,0.05496573941533985
31,0.5368298570188615,1.0793090319906207,0.02080798251796958,0.0,5000,3185,1.0,6,0,1.0,1.0,1.0,1.0,3.851123766552553,3.8674010525027853,-0.06019196736580751,0.03361741740626792,0.11342396966598495,0.12068950870377748,0.33739976618673334,0.6946382185777674,0.015280073008285126,0.014988453667303744,0.05036516805050307,0.06379886988574253
32,0.540707823051454,1.0671769195844776,0.023967731748513882,0.0,5000,3149,1.0,5,0,1.0,1.0,1.0,1.0,3.98141031022914,4.000503219760313,-0.044387032763636654,0.018000651708544417,0.12719952337962914,0.11212522570473722,0.31542219538359034,0.6144721757272504,0.018660527454730062,0.01439727122495298,0.052216846847238436,0.08491507909280847
33,0.544534444828827,1.0584609513754306,0.0250183860700603,0.0,5000,3155,1.0,6,0,1.0,1.0,1.0,1.0,4.107515525678119,4.121983503207074,-0.04804173712985346,0.029410345253502536,0.14219306643046598,0.11480334352174135,0.2880515607998375,0.5175146625285427,0.021923156200414094,0.01433050524132676,0.047122790326453695,0.0929913231829461
