generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.9936958004151307,0.002718256235345167,0.0031717843279456563,0.0,5000,3179,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4885117859964863,0.49608603142646607,0.5185054693295378,0.49679138899087294,0.08939390102811871,0.08683067923956415,0.09086916307830865,0.08921328363378757
1,0.9711258941920485,0.18270903164882646,0.006406997903667648,0.0,5000,3135,1.0,7,0,1.0,1.0,1.0,1.0,0.12823225466970525,0.13063760255499574,-2.1002690923743335e-05,0.0020508875841087474,0.48867510968792904,0.4895616766114933,0.5300759260289011,0.5032270181904518,0.09531255285641749,0.0890208320510141,0.09140977210729184,0.09448899944779299
2,0.9250619313294209,0.3459411760205538,0.009381918401584578,0.0,5000,3200,1.0,6,0,1.0,1.0,1.0,1.0,0.23551522162717126,0.26122145876557823,0.013824402786354975,-0.017234234186296764,0.4938963126188033,0.4904017771184699,0.5229969974896653,0.4949829414370234,0.09540679854395602,0.09307095826967275,0.09530429940428031,0.09784467810019999
3,0.8490912087064222,0.5316836538839866,0.012124246002079812,0.0,5000,3150,1.0,6,0,1.0,1.0,1.0,1.0,0.36977265927300595,0.39599266259554533,0.016334032107459776,-0.02014169185446638,0.4987873977074783,0.49197010973208355,0.5218793476647505,0.5068078588465581,0.09905500820999756,0.09611561429143349,0.09463081859867829,0.09958943821122021
4,0.76805474715329,0.6899260442535672,0.014857539353261187,0.0,5000,3186,1.0,9,0,1.0,1.0,1.0,1.0,0.4836622515719754,0.5266770720147704,0.014460553422587766,-0.02184755168885009,0.5125324644533196,0.4933755841549597,0.5188396871453929,0.5104410337949358,0.10116217174603415,0.09467216327197567,0.09845491389202693,0.10493774829641764
5,0.6839614011231614,0.8378934699841896,0.01704222824150128,0.0,5000,3182,1.0,6,0,1.0,1.0,1.0,1.0,0.58932183716857,0.6600842051636526,0.004486015434938392,-0.020564003164153105,0.5208981785475898,0.489022583840602,0.5258206024458945,0.5095915809317109,0.10056940999384967,0.0976407033091229,0.10035767269546411,0.10508110988755281
6,0.610343526876514,0.9633826177951486,0.017873130810806895,0.0,5000,3149,1.0,7,0,1.0,1.0,1.0,1.0,0.7167597562291245,0.7792125423840602,0.011841813576132242,-0.01796479860241416,0.5163055137267766,0.4955491645845098,0.5458031042275818,0.509525312795469,0.10356773058163779,0.09796696724287075,0.09745069422692873,0.10509192879359902
7,0.5724418736146759,1.0224345533732957,0.020115082153549447,0.0,5000,3185,1.0,6,0,1.0,1.0,1.0,1.0,0.8514954038738863,0.907650796677657,0.02839919019039355,-0.014102991885996204,0.4512628948847765,0.4335332829068038,0.5526952426772425,0.5107878932436112,0.10259797936374575,0.09084602885741626,0.10621619576445103,0.1081414758614148
8,0.5617986081647081,1.0290986520879906,0.025600945227000384,0.0,5000,3166,1.0,6,0,1.0,1.0,1.0,1.0,0.9625522555476529,1.0337770878825296,0.0250214006383973,-0.0065920784954332425,0.3970515019997589,0.33696636458253504,0.5395758307252759,0.5255877672782996,0.09564463314402383,0.07496133945402586,0.11373379150035733,0.1162340245290947
9,0.5539710094422491,1.039716314818203,0.026729685450164485,0.0,5000,3157,1.0,5,0,1.0,1.0,1.0,1.0,1.0833040939745888,1.1474694253512834,0.02218441442248762,-0.0063084274808425655,0.34940497793493214,0.24531020463956507,0.5204071108649623,0.5807838510028775,0.0809430565641098,0.055814798379251566,0.11697647321213968,0.10914818759535594
