generation,mean_fitness,distance_from_optimum,phenotype_variance,weights_variance,population_size,n_parents,median_offspring,max_offspring,extinct,mean_weight_0,mean_weight_1,mean_weight_2,mean_weight_3,alpha_0,alpha_1,alpha_2,alpha_3,mean_lambda_0,mean_lambda_1,mean_lambda_2,mean_lambda_3,lambda_variance_0,lambda_variance_1,lambda_variance_2,lambda_variance_3
0,0.993465780423439,0.0019790923286044353,0.003289380391966765,0.0,5000,3184,1.0,7,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.505892721179407,0.5065326429063699,0.498498557736132,0.49007938254288635,0.09121654965883332,0.08862405247135607,0.08625965307750662,0.08630483088303195
1,0.9713226434993328,0.17676607347807538,0.006832245944506913,0.0,5000,3194,1.0,6,0,1.0,1.0,1.0,1.0,0.1321950950087534,0.11496488073653245,-0.02841052774650503,0.0164585510855571,0.5081532001039173,0.5104188524801694,0.49391191806699153,0.49267711713357837,0.0923099419331856,0.08975052153458137,0.08972080662197929,0.08606844327770279
2,0.9223812176184681,0.3525118663714541,0.009708200198532007,0.0,5000,3161,1.0,6,0,1.0,1.0,1.0,1.0,0.2511373211291354,0.24454629251662807,-0.015501032512049286,0.012859596759546399,0.5033852016751245,0.5200507700990222,0.48832213421462123,0.5054335210943373,0.09496746811856135,0.08909370262114387,0.08913623323748822,0.09090216499627832
3,0.8483493402410142,0.5327252395380787,0.012260484313900552,0.0,5000,3180,1.0,8,0,1.0,1.0,1.0,1.0,0.3739257088533841,0.38100850564193567,0.0066583354689868195,0.017599355095391254,0.5052593071494809,0.5149007348881852,0.48389497302393386,0.5127177556313928,0.0944452479156471,0.08974256881050724,0.08990338177657961,0.09065633693294338
4,0.762376588634516,0.6987409903068896,0.015501057154777263,0.0,5000,3143,1.0,6,0,1.0,1.0,1.0,1.0,0.501150842319545,0.5006407177617781,0.0038884429048993323,0.012769883076849823,0.5071880139265621,0.5151509024903659,0.4895333890773285,0.5095090552520741,0.09455251327662184,0.09146914696428195,0.09213737154765253,0.08990533733247316
5,0.679348978982312,0.8462096220565783,0.016887630782006995,0.0,5000,3157,1.0,6,0,1.0,1.0,1.0,1.0,0.622981081209967,0.6117762292726294,0.005671969541066729,0.019550396836750625,0.5151792766591606,0.5175974446911751,0.5022245270658505,0.5146427199421282,0.09509821582358445,0.09472783442267003,0.09311377992979732,0.09226610452455115
6,0.6040083408142117,0.9731882407439517,0.018054097378753176,0.0,5000,3151,1.0,7,0,1.0,1.0,1.0,1.0,0.7466365884541097,0.7319907597099619,0.006506216234850511,0.019412022756483058,0.5251899445460207,0.5170590539029677,0.5126856869658768,0.5182013472183037,0.09848205515773513,0.09511931326963231,0.09388902857301418,0.08912282906113231
7,0.568848845707052,1.0261691324820852,0.021105480935169802,0.0,5000,3177,1.0,8,0,1.0,1.0,1.0,1.0,0.8860963654247329,0.8610711641154378,-0.00025109037816660375,0.019138532092234647,0.4454555121301737,0.44970205035346844,0.5153965615190151,0.5258133557904827,0.09488497118024421,0.09265010098823345,0.09031097018187284,0.09184063440192725
8,0.5595001551209177,1.0306269501665435,0.02690459316855666,0.0,5000,3169,1.0,5,0,1.0,1.0,1.0,1.0,1.0289555770328223,0.9861673483381864,-0.0038951788216683185,0.030854240543255498,0.2928420267721807,0.3961353545899891,0.5032043412763932,0.5082460667286668,0.06465492029830879,0.0832349953579134,0.08447462135268842,0.0910390501056493
9,0.5580605032096823,1.0391408871918073,0.02390162977912778,0.0,5000,3179,1.0,6,0,1.0,1.0,1.0,1.0,1.1542051157320663,1.1034777074895445,-0.025596022801904466,0.04732216000281645,0.2218298763589617,0.3213978096958583,0.5508914777368318,0.5458749682254563,0.03426076794102051,0.058958150900335286,0.07467896349789345,0.08787329310925387
10,0.5602614519178353,1.040787369984808,0.02089889796179456,0.0,5000,3159,1.0,6,0,1.0,1.0,1.0,1.0,1.2950767365634888,1.2203168275962892,-0.01078461810471885,0.05415688318054657,0.18854705505912206,0.25567676632059194,0.5785964532155563,0.6490721842943594,0.024883895589258312,0.03906451911011527,0.06327058469747784,0.07379890865299307
11,0.5564106669440924,1.046343530782836,0.02122732458970837,0.0,5000,3170,1.0,6,0,1.0,1.0,1.0,1.0,1.4180727607374868,1.3411223991725758,-0.004103648398307266,0.0444260932051466,0.18326788799373384,0.21958018689647005,0.5578116283792153,0.716771060906357,0.024219795618258932,0.0321418866463215,0.06036098704443759,0.05619594871500176
12,0.5540583109164978,1.053035922563093,0.019577782322362968,0.0,5000,3129,1.0,7,0,1.0,1.0,1.0,1.0,1.5518577913358018,1.4603347127364004,-0.002819666433660029,0.04127602735112427,0.1465344392226203,0.1946898654301199,0.5192685427327556,0.7260884871768307,0.020050730179490387,0.029179054998935708,0.05515647119278702,0.04472192919581438
13,0.5450757307686834,1.0701415659991658,0.018345991361692817,0.0,5000,3155,1.0,6,0,1.0,1.0,1.0,1.0,1.6827118135918409,1.5909521102425601,0.0004476236480635068,0.05999998662719116,0.1468954630318696,0.17261376198798184,0.49168849264115705,0.7088525031354795,0.02065810654392809,0.026743012612442215,0.056772810776788495,0.04528080084245928
